iter	Passed	Remaining
774	15570	24611
775	15588	24588
776	15609	24568
777	15628	24547
778	15645	24522
779	15664	24501
780	15685	24482
781	15704	24460
782	15724	24440
783	15742	24416
784	15760	24392
785	15775	24366
786	15796	24346
787	15815	24325
788	15837	24307
789	15854	24283
790	15873	24261
791	15893	24241
792	15911	24218
793	15931	24198
794	15972	24209
795	15992	24189
796	16013	24171
797	16032	24149
798	16053	24130
799	16074	24112
800	16101	24102
801	16120	24079
802	16140	24060
803	16159	24038
804	16178	24016
805	16198	23995
806	16219	23976
807	16244	23964
808	16269	23951
809	16292	23935
810	16311	23914
811	16335	23899
812	16353	23876
813	16369	23850
814	16388	23828
815	16404	23802
816	16422	23779
817	16440	23756
818	16458	23733
819	16475	23709
820	16493	23685
821	16515	23668
822	16535	23647
823	16552	23623
824	16574	23606
825	16597	23589
826	16619	23572
827	16637	23550
828	16656	23527
829	16676	23508
830	16701	23494
831	16718	23470
832	16737	23449
833	16757	23428
834	16775	23405
835	16793	23382
836	16813	23361
837	16841	23352
838	16864	23336
839	16882	23314
840	16902	23293
841	16924	23276
842	16942	23253
843	16962	23232
844	16981	23211
845	17000	23189
846	17024	23174
847	17043	23153
848	17063	23133
849	17085	23115
850	17106	23096
851	17123	23072
852	17146	23056
853	17170	23041
854	17191	23021
855	17210	23000
856	17228	22977
857	17257	22970
858	17308	22990
859	17332	22975
860	17353	22956
861	17371	22933
862	17389	22910
863	17407	22887
864	17425	22865
865	17449	22850
866	17468	22828
867	17487	22805
868	17506	22784
869	17528	22767
870	17546	22744
871	17562	22718
872	17580	22695
873	17601	22676
874	17618	22651
875	17636	22629
876	17655	22607
877	17677	22590
878	17693	22564
879	17710	22540
880	17729	22518
881	17749	22498
882	17765	22474
883	17784	22451
884	17804	22431
885	17822	22409
886	17840	22386
887	17860	22365
888	17880	22345
889	17899	22323
890	17919	22304
891	17940	22284
892	17964	22269
893	17981	22246
894	18003	22227
895	18023	22207
896	18042	22186
897	18060	22163
898	18080	22143
899	18100	22122
900	18119	22101
901	18138	22079
902	18156	22057
903	18172	22032
904	18192	22011
905	18210	21989
906	18232	21971
907	18247	21945
908	18273	21932
909	18304	21925
910	18324	21905
911	18347	21887
912	18365	21865
913	18385	21845
914	18406	21826
915	18427	21807
916	18448	21787
917	18475	21775
918	18495	21756
919	18517	21737
920	18536	21716
921	18555	21694
922	18574	21673
923	18595	21654
924	18616	21635
925	18633	21612
926	18655	21593
927	18673	21570
928	18692	21549
929	18712	21529
930	18731	21507
931	18763	21500
932	18781	21478
933	18801	21458
934	18819	21436
935	18838	21414
936	18856	21391
937	18877	21372
938	18898	21354
939	18920	21336
940	18938	21313
941	18955	21290
942	18974	21268
943	18993	21247
944	19015	21228
