iter	Logloss
314	0.3773970334
315	0.3772391411
316	0.3771138862
317	0.3768531277
318	0.3767167636
319	0.3766144786
320	0.3765478621
321	0.3764218471
322	0.3762801372
323	0.3761575948
324	0.3761325969
325	0.3760306911
326	0.3758141566
327	0.3756664192
328	0.3756344957
329	0.3754605387
330	0.3753675672
331	0.3753674228
332	0.3753449077
333	0.3751548046
334	0.3749539722
335	0.3749539722
336	0.3747496468
337	0.3746191805
338	0.3744799117
339	0.3744043069
340	0.3741936621
341	0.3741678487
342	0.3741001743
343	0.3740054243
344	0.3738545626
345	0.3738483008
346	0.3737536767
347	0.3735799309
348	0.373455423
349	0.3733844048
350	0.3732419505
351	0.3732231007
352	0.3730240259
353	0.3729206773
354	0.3727665356
355	0.3726207487
356	0.3726125591
357	0.3725798172
358	0.3723755084
359	0.3723634861
360	0.3722633407
361	0.3721359773
362	0.3720568748
363	0.3719916534
364	0.3719129869
365	0.3718925863
366	0.3717141403
367	0.3716319703
368	0.3715455963
369	0.37141011
370	0.3713701427
371	0.3712892671
372	0.3712632033
373	0.3712341017
374	0.3711614359
375	0.3709992968
376	0.3708626851
377	0.3707625306
378	0.3707112828
379	0.370659492
380	0.3705596189
381	0.370457867
382	0.3703484279
383	0.3702585462
384	0.3702480027
385	0.3701442005
386	0.3700596009
387	0.3700359484
388	0.3699927736
389	0.3698621153
390	0.3696775511
391	0.3695229914
392	0.3694897163
393	0.3694635242
394	0.3694324045
395	0.3694150917
396	0.3693057874
397	0.3692749088
398	0.3691456559
399	0.3690382853
400	0.3690262749
401	0.3689149945
402	0.3687562858
403	0.3687357491
404	0.3687285392
405	0.3687106518
406	0.3687081753
407	0.3685609357
408	0.3685328738
409	0.3684365629
410	0.368405762
411	0.3683105884
412	0.3682252136
413	0.3680644311
414	0.3680530262
415	0.3678655293
416	0.3677642101
417	0.3676419995
418	0.3675433656
419	0.3674648663
420	0.3673221261
421	0.3671991329
422	0.367065893
423	0.366954868
424	0.3668127032
425	0.3667982703
426	0.3666490371
427	0.3664742516
428	0.3664461062
429	0.3664297692
430	0.3663055038
431	0.3662892449
432	0.3662711009
433	0.366123844
434	0.3659787979
435	0.3659265569
436	0.3658208647
437	0.3658043483
438	0.3657431658
439	0.3655783192
440	0.365564421
441	0.3655547482
442	0.3654758414
443	0.3653975413
444	0.3652729911
445	0.365072605
446	0.3649825285
447	0.3649413245
448	0.3649268115
449	0.3648132083
450	0.3647954674
451	0.3647929654
452	0.3647039106
453	0.3646034065
454	0.3644183831
455	0.3642979237
456	0.3642061306
457	0.3640909545
458	0.3640159306
459	0.3639230571
460	0.3638337649
461	0.3637251348
462	0.3636416634
463	0.3635076617
464	0.3634430895
465	0.3631887059
466	0.3631807529
467	0.3631217506
468	0.3629424563
469	0.3629124612
470	0.3628108872
471	0.3627944427
472	0.3627654871
473	0.362745984
474	0.3627105376
475	0.3625643908
476	0.3624014955
477	0.36229794
478	0.3622658851
479	0.3621460779
480	0.3620560352
481	0.3619856343
482	0.3619186704
483	0.3618960723
484	0.3618708729
485	0.3617948915
486	0.3617135604
487	0.3617017915
488	0.3616581546
489	0.3616266563
490	0.3615298167
491	0.3614451703
492	0.3613549662
493	0.3612934971
494	0.361166627
495	0.3610685976
496	0.3609158818
497	0.3608489202
498	0.360644862
499	0.3605707603
500	0.3605408493
501	0.3604370107
502	0.3603542157
503	0.3602368285
504	0.3601654535
505	0.3601083317
506	0.3600216626
507	0.3598588227
508	0.359776423
509	0.3596858064
510	0.3596208651
511	0.3596026124
512	0.3595842114
513	0.3594844432
514	0.3593764746
515	0.3593498394
516	0.3593372343
517	0.3593004244
518	0.3592921173
519	0.3591514821
520	0.3590767378
521	0.3589608708
522	0.3588309523
523	0.3587581202
524	0.3586581841
525	0.3585309242
526	0.3584032163
527	0.3583404924
528	0.3582632985
529	0.3581518569
530	0.3581173948
531	0.3579767246
532	0.3579683126
533	0.3578487483
534	0.3577173819
535	0.3576434712
536	0.3575316374
537	0.3574266465
538	0.3573671507
539	0.3572858087
540	0.3572771701
541	0.357162391
542	0.357146847
543	0.357025723
544	0.3569851387
545	0.3569088778
546	0.3568171647
547	0.356770972
548	0.3567679855
549	0.356677533
550	0.3565603654
551	0.3563898263
552	0.3563028023
553	0.3561988927
554	0.3561854902
555	0.3561755581
556	0.3561719829
557	0.3560761451
558	0.3559194993
559	0.3558178612
560	0.3556924721
561	0.3555641995
562	0.355495784
563	0.3553972351
564	0.3552780527
565	0.3552392507
566	0.3551406692
567	0.3550273053
568	0.3549743907
569	0.3548157063
570	0.3547217778
571	0.3546916138
572	0.3546026492
573	0.3544696677
574	0.3544491552
575	0.3544279139
576	0.3543153367
577	0.3542646632
578	0.3542513054
579	0.3541659072
580	0.3540162136
581	0.3539401106
582	0.3538333706
583	0.353770578
584	0.3537420941
585	0.3536149667
586	0.3534989325
587	0.3534370999
588	0.353296796
589	0.353206957
590	0.3531695311
591	0.3531297296
592	0.3531295422
593	0.353075559
594	0.3529878092
595	0.3528187899
596	0.3526915663
597	0.3525397846
598	0.3524552913
599	0.3522922861
600	0.3522703304
601	0.3521880282
602	0.3521346229
603	0.3521258167
604	0.352010204
605	0.3519268232
606	0.351832452
607	0.3518086198
608	0.351791258
609	0.3517881134
610	0.3517814549
611	0.3517735433
612	0.3517019301
613	0.3516388479
614	0.3515608765
615	0.3515483515
616	0.3514647168
617	0.3513614511
618	0.3512817825
619	0.3512780327
620	0.3511959811
621	0.3511153319
622	0.3511145482
623	0.3509349607
624	0.3509173502
625	0.3508630161
626	0.3507953424
627	0.3507011107
628	0.3506893154
629	0.3504098178
630	0.3502947651
631	0.3501375882
632	0.3501159381
633	0.3499599333
634	0.3499151689
635	0.3498243052
636	0.3497206557
637	0.3496889557
638	0.3496059684
639	0.349586854
640	0.3494571774
641	0.3493758978
642	0.3492423341
643	0.3492284954
644	0.3491962787
645	0.3490899135
646	0.3490573258
647	0.3489862696
648	0.3489333873
649	0.3488401952
650	0.3488042325
651	0.3487101484
652	0.3485980463
653	0.3484600101
654	0.3484592981
655	0.3483867013
656	0.3482796996
657	0.3481841708
658	0.3481135295
659	0.3480875063
660	0.3479881908
661	0.3478584705
662	0.347772894
663	0.3477324697
664	0.3477186231
665	0.3476240064
666	0.3476171116
667	0.3475244552
668	0.3474432125
669	0.3474247984
670	0.3473276034
671	0.3472413261
672	0.3472356358
673	0.3471269543
674	0.3471126867
675	0.3469638507
676	0.3469152695
677	0.3469104344
678	0.3468256537
679	0.3466207049
680	0.3465678437
681	0.3465543382
682	0.3465529503
683	0.3465407617
684	0.3464899654
685	0.3463758259
686	0.3462836743
687	0.3462616817
688	0.3461573304
689	0.3460538623
690	0.345971222
691	0.3457968703
692	0.34571456
693	0.3456302092
694	0.3456169829
695	0.3455248219
696	0.3454199634
697	0.3453464193
698	0.345230529
699	0.3451212219
700	0.3451085403
701	0.3450774223
702	0.3449739942
703	0.3449008464
704	0.3448936786
705	0.3448705144
706	0.3448574926
707	0.3448549126
708	0.3447671203
709	0.3447476948
710	0.3447268096
711	0.3446981253
712	0.3446405548
713	0.3446050497
714	0.344494922
715	0.344321445
716	0.3442570456
717	0.344221766
718	0.3441431495
719	0.3440648801
720	0.3439588806
721	0.3438904176
722	0.343788947
723	0.343730649
724	0.3436310996
725	0.3435124433
726	0.3434082046
727	0.3433956516
728	0.3433900279
729	0.3433562723
730	0.3432233544
731	0.343209103
732	0.3431425974
733	0.3430131388
734	0.3429544223
735	0.3428734592
736	0.3427640651
737	0.342706934
738	0.3426238026
739	0.3426126406
740	0.342483553
741	0.3424580395
742	0.3423812756
743	0.3423233355
744	0.3422313795
745	0.3419888624
746	0.3419052726
747	0.3417909649
748	0.3417095476
749	0.3415757286
750	0.341463942
751	0.3414338527
752	0.3413637288
753	0.3412622661
754	0.3411619666
755	0.3410669538
756	0.3409971274
757	0.3408945468
758	0.3408467617
759	0.340727271
760	0.3406927446
761	0.3406758494
762	0.3405850591
763	0.3405046252
764	0.340411609
765	0.340377801
766	0.340361735
767	0.3403074575
768	0.3401710042
769	0.3400318084
770	0.3400090663
771	0.3398987263
772	0.3398153453
773	0.3397614684
774	0.3396091757
775	0.3394803155
776	0.3393952384
777	0.3393124049
778	0.3392414885
779	0.3391675687
780	0.339074909
781	0.3390193506
782	0.3389761506
783	0.3388854925
784	0.3387665331
785	0.3386523307
786	0.338646523
787	0.3385469016
788	0.3385379982
789	0.3384581433
790	0.3383960663
791	0.338332833
792	0.3382454677
793	0.3381504295
794	0.3380404543
795	0.3379283354
796	0.3379200831
797	0.3378639816
798	0.337859646
799	0.3377743164
800	0.3377641558
801	0.3376760091
802	0.3376557646
803	0.337588138
804	0.3375067966
805	0.337436695
806	0.3371977202
807	0.3370887889
808	0.3370815587
809	0.3370670396
810	0.3370474499
811	0.337038839
812	0.336863697
813	0.3368168436
814	0.3367402434
815	0.3366782522
816	0.336586457
817	0.3364731469
818	0.3363224159
819	0.3362575729
820	0.3362302049
821	0.3360993967
822	0.3359621125
823	0.3358676651
824	0.3358211677
825	0.3358176118
826	0.3357544455
827	0.3357211299
828	0.3356212916
829	0.3355157268
830	0.3354891798
831	0.3353978462
832	0.335178314
833	0.3350810416
834	0.3350631269
835	0.3349595882
836	0.3348746035
837	0.3347549932
838	0.3347407566
839	0.3346807841
840	0.3345938663
841	0.3344370805
842	0.334280989
843	0.3341479337
844	0.3340146326
845	0.3339345295
846	0.3339213401
847	0.3338365185
848	0.333820875
849	0.3338078932
850	0.3336921592
851	0.3336322217
852	0.3335910956
853	0.3335397871
854	0.3334795513
855	0.3333658555
856	0.3332182332
857	0.333140769
858	0.3330241491
859	0.3329594395
860	0.3328690236
861	0.3327515379
862	0.3326678177
863	0.3326213912
864	0.3324932505
865	0.3324842961
866	0.3323453085
867	0.3322957265
868	0.3321295677
869	0.3320385816
870	0.3319214544
871	0.3318351541
872	0.3317749161
873	0.3317729217
874	0.3316971351
875	0.3315965623
876	0.3314723108
877	0.3314588046
878	0.3314573823
879	0.3313300789
880	0.3313231529
881	0.331269872
882	0.3311590216
883	0.3310596483
884	0.3309841993
885	0.3309242727
886	0.3308266754
887	0.3307867679
888	0.3306896425
889	0.3306291571
890	0.3304713604
891	0.3304390022
892	0.3303623904
893	0.3303051282
894	0.3302527268
895	0.3301619791
896	0.3301076888
897	0.3300433955
898	0.329903634
899	0.3298761374
900	0.3297945371
901	0.3297805178
902	0.3296707117
903	0.3296564246
904	0.3295869584
905	0.3295858917
906	0.3295349999
907	0.3294678478
908	0.3294568396
909	0.329449451
910	0.3294452847
911	0.3294405022
912	0.3294404217
913	0.3293925805
914	0.3292992992
915	0.3292350352
916	0.3292296816
917	0.3291466583
918	0.3290234624
919	0.3290169735
920	0.3289855499
921	0.3289245368
922	0.3289033682
923	0.3288935959
924	0.328813143
925	0.3288091781
926	0.3287842077
927	0.3286578765
928	0.32858283
929	0.3285690996
930	0.3285540776
931	0.328476265
932	0.3283437679
933	0.328268684
934	0.3282137723
935	0.3281335443
936	0.3280246644
937	0.3279185892
938	0.3278711129
939	0.3278184957
940	0.3277248303
941	0.3276319697
942	0.3276105868
943	0.3274293663
944	0.3274189294
945	0.3274069998
946	0.3273797643
947	0.3273786524
948	0.3273260082
949	0.3273256639
950	0.3271861752
951	0.327116741
952	0.326994932
953	0.3268710239
954	0.3267968597
955	0.3267449619
956	0.3267248048
957	0.3266122247
958	0.3266100481
959	0.3265618787
960	0.3264995084
961	0.3264215332
962	0.326377068
963	0.3262820064
964	0.3261849779
965	0.3260329622
966	0.3259576769
967	0.3259553576
968	0.325948468
969	0.3258100292
970	0.3256724218
971	0.3255712818
972	0.3254947238
973	0.3254762883
974	0.3254172853
975	0.3253884221
976	0.3253324144
977	0.3253271601
978	0.3253163808
979	0.325230718
980	0.3251637245
981	0.3251580299
982	0.3250939415
983	0.3250835456
984	0.324984556
985	0.3249359276
986	0.324881678
987	0.3247811804
988	0.3247156183
989	0.3246320032
990	0.3245955438
991	0.3245144882
992	0.3244729888
993	0.324392754
994	0.3243925506
995	0.3243889323
996	0.3243459909
997	0.3243038194
998	0.3242211675
999	0.3240667541
1000	0.3240090551
1001	0.3239907226
1002	0.3239282728
1003	0.3238828727
1004	0.3237823655
1005	0.3236577704
1006	0.3236516088
1007	0.3235798077
1008	0.3235281506
1009	0.3235207327
1010	0.3234470528
1011	0.3233718059
1012	0.3233624983
1013	0.3233552858
1014	0.323344004
1015	0.3233212182
1016	0.3232550596
1017	0.323251767
1018	0.3232177932
1019	0.3231696204
1020	0.3231370116
1021	0.3230831947
1022	0.3230479057
1023	0.3229850175
1024	0.32296354
1025	0.322872836
1026	0.3228649485
1027	0.3228557584
1028	0.3228218711
1029	0.322761334
1030	0.3226606431
1031	0.32256929
1032	0.3225422551
1033	0.3225253968
1034	0.3224611175
1035	0.3223959002
1036	0.3223873279
1037	0.3222946442
1038	0.3222426897
1039	0.3221555423
1040	0.322066658
1041	0.3219677999
1042	0.321904083
1043	0.3218351203
1044	0.3217752418
1045	0.3217065599
1046	0.3216265513
1047	0.3215731822
1048	0.3214101529
1049	0.321334787
1050	0.3211916267
1051	0.3211623356
1052	0.3210926391
1053	0.3209849364
1054	0.3209626052
1055	0.320954081
1056	0.3208647937
1057	0.320769796
1058	0.320690838
1059	0.3206866201
1060	0.3206174629
1061	0.3205127501
1062	0.3205022286
1063	0.3204683592
1064	0.3204600886
1065	0.3202960127
1066	0.320260909
1067	0.3202247451
1068	0.3202188217
1069	0.3201217912
1070	0.3200440104
1071	0.3200436907
1072	0.3200310942
1073	0.3200234695
1074	0.3200133362
1075	0.3199141485
1076	0.3198423122
1077	0.3198371917
1078	0.3197310576
1079	0.3197289608
1080	0.319647165
1081	0.3196400533
1082	0.3195899667
1083	0.3195765139
1084	0.3195265911
1085	0.3195007213
1086	0.3194799563
1087	0.3194679054
1088	0.3193643881
1089	0.319357616
1090	0.3193338102
1091	0.3193312037
1092	0.3192212885
1093	0.3191373712
1094	0.319097306
1095	0.3190863862
1096	0.3190561779
1097	0.3189312862
1098	0.3188949989
1099	0.3188056113
1100	0.318706439
1101	0.3186142606
1102	0.3185682511
1103	0.3185497886
1104	0.3184721495
1105	0.3183101236
1106	0.3182122225
1107	0.3182027925
1108	0.3181449442
1109	0.3180511847
1110	0.318038158
1111	0.3179615245
1112	0.317893197
1113	0.3178193159
1114	0.3177329331
1115	0.3177186185
1116	0.3176187922
1117	0.3174387095
1118	0.3173903771
1119	0.3173890629
1120	0.3173065395
1121	0.3172549966
1122	0.3171835418
1123	0.3171661433
1124	0.3170947634
1125	0.3170799855
1126	0.3170140261
1127	0.3168499287
1128	0.3168489566
1129	0.3168360607
1130	0.3167580217
1131	0.3167414034
1132	0.3167242723
1133	0.3167121721
1134	0.3166852109
1135	0.3165805068
1136	0.3165615452
1137	0.3164861101
1138	0.316415261
1139	0.3163375143
1140	0.3162280571
1141	0.3161747711
1142	0.3161153305
1143	0.3160150825
1144	0.3159562149
1145	0.3158549391
1146	0.3157376265
1147	0.3157227424
1148	0.3156271906
1149	0.3155652891
1150	0.3155433218
1151	0.3154765489
1152	0.3153798502
1153	0.315343735
1154	0.3153065708
1155	0.3152539252
1156	0.3152056579
1157	0.3151303411
1158	0.3150491529
1159	0.3150389011
1160	0.3149727643
1161	0.31490323
1162	0.3148143457
1163	0.3147300326
1164	0.3146224101
1165	0.3146085341
1166	0.3144993406
1167	0.3144871943
1168	0.3144307665
1169	0.3143486007
1170	0.3143349515
1171	0.3142752869
1172	0.3141265494
1173	0.3140552153
1174	0.3140011957
1175	0.3140011717
1176	0.3139286472
1177	0.3139053998
1178	0.3138541397
1179	0.3138459806
1180	0.3138425993
1181	0.3137683336
1182	0.31376749
1183	0.3137320716
1184	0.3137149045
1185	0.3137047076
1186	0.3136335213
1187	0.3135815697
1188	0.3135045592
1189	0.3134439701
1190	0.3134414178
1191	0.3134016866
1192	0.3133272347
1193	0.3132658978
1194	0.3131535364
1195	0.3130918745
1196	0.313016994
1197	0.3129121959
1198	0.3128357732
1199	0.3127523486
1200	0.3126398138
1201	0.3125682105
1202	0.3125307375
1203	0.3124006706
1204	0.3123487436
1205	0.3122579185
1206	0.3121361708
1207	0.3121157929
1208	0.3120508695
1209	0.3120056409
1210	0.312000537
1211	0.311933067
1212	0.3119329976
1213	0.3119329294
1214	0.3118379099
1215	0.3117523236
1216	0.3116802682
1217	0.3116423834
1218	0.3115773241
1219	0.3115217718
1220	0.3115115086
1221	0.3114310058
1222	0.3114028866
1223	0.3112956536
1224	0.3112204561
1225	0.3111389001
1226	0.3110402737
1227	0.311036273
1228	0.3110290695
1229	0.3109599815
1230	0.3109575083
1231	0.3109086287
1232	0.3108326493
1233	0.3107120027
1234	0.310706546
1235	0.3106863958
1236	0.3106863958
1237	0.3106304746
1238	0.3105055098
1239	0.3104207553
1240	0.3103677964
1241	0.3102852789
1242	0.3102253549
1243	0.3101261791
1244	0.3100544483
1245	0.3099364478
1246	0.3099294553
1247	0.3099254792
1248	0.3098635732
1249	0.3098257629
1250	0.3097914715
1251	0.3096754164
1252	0.3095722016
1253	0.309500166
1254	0.309437004
1255	0.3093494606
1256	0.3092944068
1257	0.3091826754
1258	0.3091743991
1259	0.3089971279
1260	0.3089810342
1261	0.3089743776
1262	0.3088859525
1263	0.3088048764
1264	0.3087719477
1265	0.3087372683
1266	0.308660323
1267	0.3086595468
1268	0.3085975584
1269	0.3085927286
1270	0.3085536673
1271	0.3084905154
1272	0.3084527778
1273	0.3084037476
1274	0.3083511469
1275	0.3082547925
1276	0.3082294369
1277	0.308200361
1278	0.3081044917
1279	0.3080995286
1280	0.3079847151
1281	0.3079187279
1282	0.3078607559
1283	0.3078442688
1284	0.307765804
1285	0.3077214844
1286	0.3075747466
1287	0.3075402857
1288	0.3075308427
1289	0.3074483733
1290	0.3074308372
1291	0.3073270114
1292	0.3072955133
1293	0.3072452696
1294	0.3072232272
1295	0.3072230933
1296	0.3071994259
1297	0.3071217203
1298	0.3071185476
1299	0.3070517862
1300	0.3070155962
1301	0.3070051121
1302	0.3069186433
1303	0.3068535036
1304	0.3067811724
1305	0.306738016
1306	0.3066792193
1307	0.3066284487
1308	0.30653164
1309	0.3065251357
1310	0.306457827
1311	0.3063552888
1312	0.3062622218
1313	0.3062364269
1314	0.3061681576
1315	0.3061016985
1316	0.3060768435
1317	0.3060443654
1318	0.3060008225
1319	0.3059279263
1320	0.3057984856
1321	0.3056486004
1322	0.3055969569
1323	0.3055313371
1324	0.3055229824
1325	0.3054335512
1326	0.3052805453
1327	0.3052588425
1328	0.3052097093
1329	0.3052038436
1330	0.3051925167
1331	0.3051847274
1332	0.3051463198
1333	0.3051091373
1334	0.305065173
1335	0.3050557701
1336	0.3050185065
1337	0.3050112054
1338	0.3049356892
1339	0.3048769501
1340	0.3048315733
1341	0.3047825591
1342	0.304773682
1343	0.3047432885
1344	0.3047432352
1345	0.3047375586
1346	0.3046844229
1347	0.3046590584
1348	0.304622453
1349	0.3045912773
1350	0.3045138867
1351	0.3044545362
1352	0.3043878317
1353	0.3043365222
1354	0.3042978446
1355	0.3042145853
1356	0.3041599005
1357	0.3040451024
1358	0.3039626511
1359	0.3039513937
1360	0.3039082284
1361	0.3038084049
1362	0.3037220491
1363	0.3036826533
1364	0.3035983971
1365	0.3035238736
1366	0.3034806465
1367	0.3033797911
1368	0.3033365383
1369	0.3032544505
1370	0.3032229916
1371	0.3031398003
1372	0.3031345543
1373	0.3031183354
1374	0.3031009968
1375	0.302973168
1376	0.3029117866
1377	0.3028233671
1378	0.3028104323
1379	0.3028010308
1380	0.3027165752
1381	0.3027116949
1382	0.3026811464
1383	0.3026109431
1384	0.3025394021
1385	0.3024930446
1386	0.302492317
1387	0.3024559597
1388	0.3023697518
1389	0.3023640199
1390	0.3023629644
1391	0.3023248161
1392	0.3023206159
1393	0.3023082396
1394	0.302239691
1395	0.3022270882
1396	0.3022265544
1397	0.3022202905
1398	0.3021805529
1399	0.3021086208
1400	0.302041422
1401	0.3019048565
1402	0.3018219792
1403	0.3017892299
1404	0.3016661009
1405	0.3016142197
1406	0.3015472331
1407	0.3014250852
1408	0.3013737429
1409	0.3012925406
1410	0.3012334705
1411	0.3012285868
1412	0.3011890509
1413	0.3011695757
1414	0.3011234886
1415	0.3011139302
1416	0.3010493978
1417	0.3010138208
1418	0.3009851611
1419	0.3009114362
1420	0.3009054059
1421	0.3008075425
1422	0.3007625621
1423	0.3007310536
1424	0.3007237316
1425	0.3006934935
1426	0.3006372408
1427	0.3005694871
1428	0.3005146973
1429	0.3004431172
1430	0.3003233569
1431	0.3002525465
1432	0.3002390869
1433	0.300169074
1434	0.300092557
1435	0.3000400072
1436	0.3000265233
1437	0.299982739
1438	0.2999631233
1439	0.2999244249
1440	0.2999172564
1441	0.2997552053
1442	0.2996545583
1443	0.2996543068
1444	0.2996271108
1445	0.2995566117
1446	0.2994780996
1447	0.2994161061
1448	0.2993847107
1449	0.299348864
1450	0.2993395371
1451	0.2993300663
1452	0.2992581713
1453	0.2992553604
1454	0.2992212766
1455	0.2991740629
1456	0.2991125901
1457	0.2990195828
1458	0.2989205535
1459	0.2988672193
1460	0.2988601072
1461	0.2988112248
1462	0.2987342243
1463	0.2986623382
1464	0.2985938919
1465	0.2985826061
1466	0.2985736642
1467	0.298515802
1468	0.2985099929
1469	0.2984277999
1470	0.2983956611
1471	0.2983502742
1472	0.2982134664
1473	0.2981734151
1474	0.2981177088
1475	0.2980030867
1476	0.2979042656
1477	0.2978203345
1478	0.2977478244
1479	0.2977072759
1480	0.2976557174
1481	0.2976174977
1482	0.2976004611
1483	0.2975301991
1484	0.297519301
1485	0.2975183298
1486	0.2974338367
1487	0.2974218319
1488	0.2973639
1489	0.2973397567
1490	0.2973329266
1491	0.2973296708
1492	0.2972648556
1493	0.2972473729
1494	0.2972021828
1495	0.2971513588
1496	0.2971466119
1497	0.2970860307
1498	0.2970388115
1499	0.2969680006
1500	0.2969579482
1501	0.2969282115
1502	0.2968890883
1503	0.2968091158
1504	0.2967786393
1505	0.2967184665
1506	0.296659398
1507	0.2965933461
1508	0.2965112366
1509	0.2964453575
1510	0.2963943782
1511	0.2963547211
1512	0.2963458865
1513	0.2962605747
