iter	Passed	Remaining
1690	6388	1167
1691	6391	1163
1692	6395	1159
1693	6399	1155
1694	6402	1152
1695	6405	1148
1696	6408	1144
1697	6411	1140
1698	6414	1136
1699	6417	1132
1700	6420	1128
1701	6424	1124
1702	6427	1120
1703	6430	1116
1704	6433	1113
1705	6436	1109
1706	6439	1105
1707	6442	1101
1708	6445	1097
1709	6448	1093
1710	6451	1089
1711	6454	1085
1712	6457	1081
1713	6460	1078
1714	6463	1074
1715	6466	1070
1716	6469	1066
1717	6472	1062
1718	6476	1058
1719	6479	1054
1720	6482	1050
1721	6485	1047
1722	6488	1043
1723	6491	1039
1724	6494	1035
1725	6497	1031
1726	6500	1027
1727	6503	1023
1728	6506	1019
1729	6510	1016
1730	6513	1012
1731	6516	1008
1732	6519	1004
1733	6522	1000
1734	6525	996
1735	6529	992
1736	6532	989
1737	6535	985
1738	6538	981
1739	6541	977
1740	6544	973
1741	6547	969
1742	6550	965
1743	6556	962
1744	6561	958
1745	6567	955
1746	6573	951
1747	6578	948
1748	6581	944
1749	6586	940
1750	6589	937
1751	6592	933
1752	6595	929
1753	6598	925
1754	6601	921
1755	6604	917
1756	6608	913
1757	6611	910
1758	6614	906
1759	6617	902
1760	6620	898
1761	6623	894
1762	6627	890
1763	6630	887
1764	6633	883
1765	6637	879
1766	6640	875
1767	6643	871
1768	6646	867
1769	6649	864
1770	6652	860
1771	6655	856
1772	6658	852
1773	6662	848
1774	6665	844
1775	6668	841
1776	6671	837
1777	6674	833
1778	6677	829
1779	6680	825
1780	6683	821
1781	6687	818
1782	6690	814
1783	6693	810
1784	6696	806
1785	6699	802
1786	6702	798
1787	6705	795
1788	6709	791
1789	6712	787
1790	6716	783
1791	6719	779
1792	6722	776
1793	6725	772
1794	6728	768
1795	6732	764
1796	6735	760
1797	6738	757
1798	6742	753
1799	6748	749
1800	6753	746
1801	6758	742
1802	6764	739
1803	6771	735
1804	6775	731
1805	6778	728
1806	6781	724
1807	6785	720
1808	6788	716
1809	6791	712
1810	6794	709
1811	6797	705
1812	6800	701
1813	6803	697
1814	6806	693
1815	6809	689
1816	6813	686
1817	6816	682
1818	6819	678
1819	6822	674
1820	6825	670
1821	6828	667
1822	6831	663
1823	6834	659
1824	6837	655
1825	6840	651
1826	6843	648
1827	6846	644
1828	6849	640
1829	6852	636
1830	6855	632
1831	6859	629
1832	6862	625
1833	6865	621
1834	6868	617
1835	6871	613
1836	6874	609
1837	6877	606
1838	6880	602
1839	6883	598
1840	6886	594
1841	6889	590
1842	6893	587
1843	6896	583
1844	6899	579
1845	6903	575
1846	6906	572
1847	6909	568
1848	6912	564
1849	6915	560
1850	6918	556
1851	6921	553
1852	6924	549
1853	6927	545
1854	6930	541
1855	6935	538
1856	6940	534
1857	6946	530
1858	6953	527
1859	6957	523
1860	6960	519
1861	6964	516
1862	6968	512
1863	6971	508
1864	6974	504
1865	6978	501
1866	6981	497
1867	6984	493
1868	6987	489
1869	6990	485
1870	6993	482
1871	6996	478
1872	6999	474
1873	7002	470
1874	7005	467
1875	7009	463
1876	7012	459
1877	7015	455
1878	7018	451
1879	7021	448
1880	7024	444
1881	7027	440
1882	7030	436
1883	7033	433
1884	7036	429
1885	7039	425
1886	7042	421
1887	7045	417
1888	7049	414
1889	7052	410
1890	7055	406
1891	7058	402
1892	7061	399
1893	7064	395
1894	7067	391
1895	7070	387
1896	7073	384
1897	7076	380
1898	7079	376
1899	7082	372
1900	7086	369
1901	7089	365
1902	7092	361
1903	7095	357
1904	7098	354
1905	7101	350
1906	7104	346
1907	7107	342
1908	7110	338
1909	7113	335
1910	7116	331
1911	7120	327
1912	7123	323
1913	7127	320
1914	7133	316
1915	7138	312
1916	7144	309
1917	7151	305
1918	7154	301
1919	7157	298
1920	7160	294
1921	7164	290
1922	7168	287
1923	7171	283
1924	7174	279
1925	7177	275
1926	7180	272
1927	7183	268
1928	7187	264
1929	7190	260
1930	7193	257
1931	7196	253
1932	7199	249
1933	7202	245
1934	7205	242
1935	7208	238
1936	7211	234
1937	7215	230
1938	7218	227
1939	7221	223
1940	7224	219
1941	7227	215
1942	7230	212
1943	7233	208
1944	7236	204
1945	7240	200
1946	7243	197
1947	7246	193
1948	7249	189
1949	7252	185
1950	7255	182
1951	7258	178
1952	7261	174
1953	7264	171
1954	7267	167
1955	7270	163
1956	7273	159
1957	7277	156
1958	7280	152
1959	7283	148
1960	7286	144
1961	7289	141
1962	7292	137
1963	7295	133
1964	7298	129
1965	7301	126
1966	7304	122
1967	7307	118
1968	7310	115
1969	7313	111
1970	7316	107
1971	7321	103
1972	7326	100
1973	7331	96
1974	7337	92
1975	7343	89
1976	7348	85
1977	7351	81
1978	7356	78
1979	7359	74
1980	7362	70
1981	7365	66
1982	7369	63
1983	7372	59
1984	7375	55
1985	7378	52
1986	7381	48
1987	7384	44
1988	7387	40
1989	7390	37
1990	7394	33
1991	7397	29
1992	7400	25
1993	7403	22
1994	7406	18
1995	7409	14
1996	7412	11
1997	7415	7
1998	7418	3
1999	7421	0
