iter	Logloss
114	0.2829401707
115	0.2827836282
116	0.282663445
117	0.282532944
118	0.2823968042
119	0.2821182183
120	0.281978368
121	0.2818020492
122	0.2815614932
123	0.2813670691
124	0.2812378479
125	0.28111089
126	0.2809844727
127	0.2808613812
128	0.2807186171
129	0.2805873559
130	0.2804548878
131	0.2803336798
132	0.2802104784
133	0.2800913017
134	0.2799762104
135	0.2798582638
136	0.2797621242
137	0.2796070233
138	0.2795013085
139	0.2793855634
140	0.2792401162
141	0.279125903
142	0.2790068503
143	0.2788925453
144	0.2787729955
145	0.2786160554
146	0.2784339175
147	0.2782848669
148	0.2782016918
149	0.2781053164
150	0.2780093544
151	0.2778723485
152	0.2777742254
153	0.27767869
154	0.2775794205
155	0.2775013991
156	0.2774065166
157	0.2773181229
158	0.2772486117
159	0.2771599353
160	0.2770518834
161	0.2769526876
162	0.2768614096
163	0.2767773526
164	0.2767047794
165	0.2766439481
166	0.2765719315
167	0.2764960195
168	0.2764327166
169	0.2763481973
170	0.276252937
171	0.2761748173
172	0.2760839538
173	0.2760108106
174	0.2759463118
175	0.2758672563
176	0.2757847181
177	0.2757181763
178	0.2756567907
179	0.2755868016
180	0.2754900336
181	0.2754150604
182	0.275357989
183	0.2752907376
184	0.275223087
185	0.2751680805
186	0.2751143988
187	0.2750543377
188	0.274978178
189	0.2748937893
190	0.2748296851
191	0.2747658746
192	0.2747003857
193	0.2746307599
194	0.2745618471
195	0.2744912698
196	0.2744259287
197	0.274362793
198	0.2742809199
199	0.2742386517
200	0.2741730378
201	0.2741007472
202	0.2740406669
203	0.2739805418
204	0.273924517
205	0.2738708571
206	0.2738097686
207	0.273738361
208	0.2736827399
209	0.2736383243
210	0.2735795024
211	0.2735214618
212	0.2734665582
213	0.2734173768
214	0.2733761767
215	0.273324112
216	0.2732773429
217	0.2732162047
218	0.2731644899
219	0.2731198902
220	0.273072556
221	0.2730238894
222	0.2729803359
223	0.2729476655
224	0.2728927788
225	0.2728014508
226	0.2727412529
227	0.2726990955
228	0.2726493675
229	0.2726045546
230	0.272547286
231	0.2724894194
232	0.2724473429
233	0.272416446
234	0.2723397043
235	0.2722847373
236	0.272239083
237	0.2721880218
238	0.2721459157
239	0.2720936451
240	0.2720469306
241	0.2720018629
242	0.2719477922
243	0.2718916998
244	0.2718391199
245	0.2717892773
246	0.2717421293
247	0.2716935386
248	0.2716473722
249	0.2716035265
250	0.2715621615
251	0.2715255711
252	0.2714808448
253	0.271416169
254	0.2713555452
255	0.2712988752
256	0.2712454204
257	0.2711951478
258	0.2711476966
259	0.2711029217
260	0.2710554905
261	0.2710178783
262	0.2709709243
263	0.2709329195
264	0.2708886874
265	0.2708547125
266	0.2708153269
267	0.270780359
268	0.2707366667
269	0.2706941459
270	0.270653675
271	0.2706111036
272	0.27056976
273	0.2705309409
274	0.2704932985
275	0.2704529858
276	0.2704051796
277	0.2703688472
278	0.2703263373
279	0.2702848477
280	0.2702443241
281	0.2702067207
282	0.2701684427
283	0.2701251888
284	0.2700943141
285	0.2700599359
286	0.2700233046
287	0.2699881178
288	0.2699485823
289	0.2699131275
290	0.2698744025
291	0.2698391995
292	0.2698001385
293	0.2697647792
294	0.2697303894
295	0.2696872491
296	0.2696523521
297	0.269610979
298	0.2695727848
299	0.2695227926
300	0.2694765632
301	0.2694420081
302	0.2694090091
303	0.2693510398
304	0.269302676
305	0.26926199
306	0.269229441
307	0.2691959565
308	0.2691664699
309	0.2691326665
310	0.2690969781
311	0.2690640938
312	0.269029404
313	0.2689993657
314	0.2689669391
315	0.2689434509
316	0.2689081691
317	0.2688831342
318	0.2688537368
319	0.268833751
320	0.2688090634
321	0.2687775885
322	0.2687489528
323	0.2687221298
324	0.2686889238
325	0.2686725359
326	0.2686484972
327	0.2686204637
328	0.2685936169
329	0.2685584214
330	0.2685225126
331	0.2684913315
332	0.2684602692
333	0.2684332698
334	0.2684061029
335	0.2683790419
336	0.2683530966
337	0.2683272044
338	0.2682996253
339	0.2682636748
340	0.2682207772
341	0.2681799242
342	0.2681412695
343	0.2681043314
344	0.2680692407
345	0.2680356806
346	0.2680038184
347	0.2679732913
348	0.2679441436
349	0.2679118999
350	0.2678912948
351	0.2678651611
352	0.2678365662
353	0.2678137909
354	0.2677894537
355	0.2677451561
356	0.2677008613
357	0.2676638154
358	0.2676397412
359	0.2676121076
360	0.2675883361
361	0.2675540547
362	0.2675328184
363	0.2675116996
364	0.2674867824
365	0.267462022
366	0.267426987
367	0.2674051229
368	0.2673793221
369	0.2673511005
370	0.2673296211
371	0.2673068796
372	0.2672651825
373	0.2672308644
374	0.2671896639
375	0.2671664473
376	0.2671461282
377	0.2671215496
378	0.267101246
379	0.2670796717
380	0.2670222395
381	0.266979869
382	0.2669470973
383	0.2669157556
384	0.2668818827
385	0.2668613637
386	0.2668383983
387	0.2668151217
388	0.2667929473
389	0.2667674472
390	0.2667488789
391	0.2667251296
392	0.2667074073
393	0.26668874
394	0.2666689756
395	0.2666458225
396	0.2666228631
397	0.2665997834
398	0.266575809
399	0.2665515423
400	0.266528022
401	0.2665056996
402	0.2664840087
403	0.2664634037
404	0.266443328
405	0.2664217153
406	0.2663923379
407	0.2663700431
408	0.2663555555
409	0.2663373081
410	0.266321137
411	0.266293153
412	0.266275352
413	0.2662594206
414	0.2662363725
415	0.2662173921
416	0.2661988461
417	0.2661781692
418	0.2661582387
419	0.2661434599
420	0.2661197006
421	0.2660959979
422	0.2660771185
423	0.2660588199
424	0.2660426318
425	0.2660250645
426	0.2659982486
427	0.2659774768
428	0.2659536644
429	0.2659325106
430	0.2659134765
431	0.2658961644
432	0.2658788204
433	0.2658621761
434	0.2658427657
435	0.26582652
436	0.2658048435
437	0.2657827665
438	0.265763022
439	0.265744151
440	0.265725906
441	0.2657091368
442	0.2656937713
443	0.2656763019
444	0.2656605828
445	0.2656398902
446	0.2656243132
447	0.2656085676
448	0.2655916874
449	0.2655712931
450	0.265552561
451	0.2655346396
452	0.2655175001
453	0.2655022376
454	0.2654882102
455	0.2654716905
456	0.2654553343
457	0.2654388575
458	0.265423142
459	0.2654066501
460	0.2653898598
461	0.2653725796
462	0.2653582351
463	0.2653465408
464	0.2653253209
465	0.2653088428
466	0.2652911546
467	0.2652761969
468	0.2652592733
469	0.2652425922
470	0.2652267232
471	0.2652096754
472	0.2651902456
473	0.2651715997
474	0.2651534931
475	0.2651360962
476	0.2651235315
477	0.2651066365
478	0.2650925573
479	0.2650780158
480	0.2650642343
481	0.2650504586
482	0.2650360277
483	0.2650183168
484	0.2650044954
485	0.2649871805
486	0.264973082
487	0.2649591803
488	0.264944367
489	0.264931266
490	0.2649163694
491	0.2649016488
492	0.2648860175
493	0.2648719096
494	0.2648600986
495	0.2648476228
496	0.2648101564
497	0.264777767
498	0.2647514866
499	0.264725407
500	0.2646977722
501	0.2646777608
502	0.2646567748
503	0.2646322067
504	0.2646180689
505	0.2645973162
506	0.2645655532
507	0.2645458398
508	0.2645322313
509	0.2645180524
510	0.2645044642
511	0.2644732939
512	0.2644563674
513	0.2644340602
514	0.2644162702
515	0.2644017719
516	0.2643873525
517	0.2643757362
518	0.2643576738
519	0.2643443926
520	0.2643285076
521	0.2643143432
522	0.264302589
523	0.2642886563
524	0.2642746753
525	0.2642519685
526	0.2642308757
527	0.2642047337
528	0.264181909
529	0.264155707
530	0.2641172132
531	0.2640890567
532	0.2640674783
533	0.2640419399
534	0.2640224845
535	0.2640055802
536	0.2639875232
537	0.2639726677
538	0.2639579878
539	0.2639437049
540	0.2639253127
541	0.263907746
542	0.2638925291
543	0.2638700793
544	0.2638504429
545	0.2638327136
546	0.2638138452
547	0.2637991824
548	0.2637835006
549	0.2637663334
550	0.2637480936
551	0.2637348804
552	0.2637162427
553	0.2637027961
554	0.2636875646
555	0.2636675827
556	0.2636539525
557	0.263639956
558	0.2636263583
559	0.2636135253
560	0.2635999267
561	0.2635863937
562	0.2635736246
563	0.2635616666
564	0.2635488981
565	0.2635358209
566	0.2635215306
567	0.2635035415
568	0.2634902879
569	0.2634773886
570	0.2634641504
571	0.2634514363
572	0.2634389685
573	0.263428654
574	0.2634120985
575	0.2634016705
576	0.2633905778
577	0.2633784882
578	0.2633644252
579	0.2633521086
580	0.2633391671
581	0.2633257825
582	0.2633148567
583	0.2633028476
584	0.2632858754
585	0.263273358
586	0.2632616045
587	0.2632495849
588	0.2632379783
589	0.2632259421
590	0.2632143951
591	0.2632046237
592	0.2631930222
593	0.2631782073
594	0.2631638584
595	0.2631496604
596	0.2631383697
597	0.2631178625
598	0.2630981577
599	0.2630864285
600	0.263075296
601	0.2630627888
602	0.263047064
603	0.2630348563
604	0.2630229226
605	0.2630100438
606	0.262999703
607	0.2629892875
608	0.2629745913
609	0.2629632055
610	0.2629493422
611	0.2629357205
612	0.2629226677
613	0.262909813
614	0.2628974857
615	0.2628847112
616	0.262872725
617	0.2628614772
618	0.2628462481
619	0.2628328266
620	0.2628218884
621	0.2627954302
622	0.2627715624
623	0.2627456982
624	0.2627267641
625	0.262711232
626	0.262691182
627	0.262670915
628	0.2626465149
629	0.2626255184
630	0.2626032224
631	0.2625840469
632	0.2625684135
633	0.2625507952
634	0.2625306591
635	0.262514441
636	0.262500314
637	0.262487763
638	0.2624764856
639	0.26246017
640	0.2624495516
641	0.2624396241
642	0.2624284713
643	0.2624175545
644	0.2624065293
645	0.262395081
646	0.2623850992
647	0.2623749843
648	0.2623638195
649	0.2623511237
650	0.2623383476
651	0.2623248192
652	0.2623117544
653	0.2622976799
654	0.2622853991
655	0.262268728
656	0.2622489857
657	0.2622341869
658	0.2622215591
659	0.2622106818
660	0.2621997573
661	0.2621871253
662	0.2621748617
663	0.2621629264
664	0.2621517112
665	0.2621405787
666	0.2621298275
667	0.2621200023
668	0.2621097878
669	0.262098634
670	0.2620868115
671	0.2620767042
672	0.2620665546
673	0.2620571074
674	0.2620484532
675	0.2620392819
676	0.2620289059
677	0.2620187875
678	0.2620074913
679	0.2619943005
680	0.2619783999
681	0.2619629361
682	0.2619503647
683	0.2619371847
684	0.2619226573
685	0.2619117587
686	0.2619018338
687	0.261891511
688	0.2618733777
689	0.261863121
690	0.261851196
691	0.2618400616
692	0.2618305248
693	0.2618202774
694	0.2618082305
695	0.2617957671
696	0.2617844989
697	0.2617738943
698	0.2617630713
699	0.2617498635
700	0.261738559
701	0.2617322086
702	0.2617169521
703	0.2617024788
704	0.2616886816
705	0.2616755598
706	0.2616630913
707	0.2616511282
708	0.2616398103
709	0.2616290058
710	0.2616186905
711	0.2616120865
712	0.2616029265
713	0.2615933559
714	0.2615860985
715	0.2615773996
716	0.2615698333
717	0.2615590335
718	0.2615492471
719	0.2615398445
720	0.2615309964
721	0.2615216698
722	0.2615097509
723	0.2615007347
724	0.261491492
725	0.2614817954
726	0.2614714416
727	0.2614608195
728	0.2614508597
729	0.2614410494
730	0.261430407
731	0.2614174299
732	0.2614050326
733	0.2613930227
734	0.2613814935
735	0.2613701831
736	0.2613594282
737	0.2613488638
738	0.2613404383
739	0.2613302752
740	0.2613204096
741	0.2613112223
742	0.2612993804
743	0.2612880151
744	0.2612787536
745	0.2612692706
746	0.2612600051
747	0.2612516069
748	0.2612435356
749	0.2612361132
750	0.261225197
751	0.2612159415
752	0.2612091157
753	0.2612090337
754	0.2611999293
755	0.2611901214
756	0.261182019
757	0.2611739879
758	0.2611649029
759	0.2611561931
760	0.2611467426
761	0.2611360526
762	0.2611267052
763	0.2611145926
764	0.2611027819
765	0.2610919564
766	0.2610777294
767	0.2610652474
768	0.2610509908
769	0.2610364382
770	0.2610255366
771	0.2610125601
772	0.2610005401
773	0.2609887242
774	0.2609776956
775	0.2609668618
776	0.2609560815
777	0.2609465347
778	0.2609366049
779	0.2609267123
780	0.2609171613
781	0.2609091954
782	0.2609004081
783	0.2608914235
784	0.260880777
785	0.2608685454
786	0.2608569992
787	0.2608462593
788	0.2608358868
789	0.2608260512
790	0.2608167503
791	0.2608079585
792	0.2607979022
793	0.2607893735
794	0.2607801589
795	0.2607720759
796	0.2607560578
797	0.2607440131
798	0.2607320314
799	0.2607220513
800	0.2607116033
801	0.2607001341
802	0.2606891578
803	0.2606784471
804	0.2606681251
805	0.2606577688
806	0.2606475837
807	0.2606381237
808	0.2606289276
809	0.2606191834
810	0.2606099413
811	0.260601025
812	0.2605927874
813	0.2605882644
814	0.2605792273
815	0.2605698154
816	0.2605610306
817	0.2605542135
818	0.2605462295
819	0.2605367496
820	0.26052721
821	0.260523024
822	0.2605143918
823	0.2605061919
824	0.2604921927
825	0.2604786918
826	0.2604656167
827	0.2604529985
828	0.2604407304
829	0.260428031
830	0.2604206783
831	0.2604118843
832	0.2604028
833	0.2603912135
834	0.2603799789
835	0.2603690168
836	0.260358373
837	0.2603481296
838	0.2603380812
839	0.2603284158
840	0.2603181122
841	0.2603095556
842	0.2603009687
843	0.2602920687
844	0.2602826508
845	0.2602728708
846	0.2602631922
847	0.2602530064
848	0.2602439933
849	0.2602373187
850	0.2602290198
851	0.2602187533
852	0.2602088095
853	0.2601996055
854	0.2601896629
855	0.2601822103
856	0.2601745386
857	0.2601740888
858	0.2601677538
859	0.260157652
860	0.2601478374
861	0.2601358102
862	0.2601259165
863	0.2601137797
864	0.2601074108
865	0.2600995
866	0.2600917678
867	0.2600810686
868	0.260072186
869	0.2600639781
870	0.2600578144
871	0.2600496135
872	0.2600409411
873	0.2600326642
874	0.2600246925
875	0.2600163632
876	0.2600064926
877	0.2599961412
878	0.2599868727
879	0.2599782664
880	0.2599693128
881	0.2599606131
882	0.259956517
883	0.2599490703
884	0.2599399325
885	0.2599311623
886	0.2599226171
887	0.2599142729
888	0.2599063052
889	0.2598992623
890	0.2598911035
891	0.2598832411
892	0.2598768075
893	0.2598704341
894	0.2598642539
895	0.2598574741
896	0.2598504779
897	0.259844393
898	0.2598377051
899	0.2598303141
900	0.2598216186
901	0.2598152626
902	0.2598096575
903	0.2598022891
904	0.2597955587
905	0.259786499
906	0.2597797315
907	0.2597695236
908	0.2597613578
909	0.2597543862
910	0.2597476109
911	0.2597391661
912	0.2597313092
913	0.2597235212
914	0.2597155208
915	0.2597078218
916	0.2597003093
917	0.2596935834
918	0.2596862875
919	0.2596813376
920	0.2596707516
921	0.2596607511
922	0.259652504
923	0.259647147
924	0.2596402303
925	0.2596365698
926	0.2596296945
927	0.2596222197
928	0.2596150257
929	0.259604192
930	0.2595926661
931	0.2595820501
932	0.2595820324
933	0.2595720616
934	0.2595629574
935	0.2595536681
936	0.2595439398
937	0.259540776
938	0.2595354252
939	0.2595289248
940	0.2595248675
941	0.259513299
942	0.2595070264
943	0.2595019714
944	0.2594929057
945	0.259483476
946	0.2594783879
947	0.2594726681
948	0.2594687742
949	0.2594607681
950	0.2594513942
951	0.2594453906
952	0.2594384031
953	0.2594237624
954	0.2594101515
955	0.2593977956
956	0.2593860725
957	0.2593753533
958	0.259370611
959	0.2593605085
960	0.2593512894
961	0.2593424516
962	0.259334432
963	0.2593296357
964	0.2593214097
965	0.2593153949
966	0.2593091672
967	0.2593036345
968	0.2592981638
969	0.2592917136
970	0.2592829765
971	0.2592754169
972	0.2592688828
973	0.2592615208
974	0.2592519935
975	0.259243769
976	0.2592366946
977	0.2592290089
978	0.2592218364
979	0.2592172476
980	0.2592093588
981	0.2592009887
982	0.2591876723
983	0.2591770879
984	0.2591723191
985	0.2591647262
986	0.2591526725
987	0.2591385352
988	0.2591268319
989	0.2591116598
990	0.2590985359
991	0.2590876536
992	0.2590755815
993	0.2590614493
994	0.2590458588
995	0.2590334222
996	0.2590235468
997	0.2590122924
998	0.259002716
999	0.2589955087
1000	0.2589890084
1001	0.2589823956
1002	0.2589805081
1003	0.2589755222
1004	0.2589699937
1005	0.2589612599
1006	0.2589533109
1007	0.258945511
1008	0.2589403927
1009	0.2589359817
1010	0.2589340529
1011	0.2589279324
1012	0.2589211011
1013	0.25891416
1014	0.2589080731
1015	0.2589031137
1016	0.2588934106
1017	0.2588856398
1018	0.2588772786
1019	0.2588771031
1020	0.2588695478
1021	0.2588643676
1022	0.2588578297
1023	0.2588500853
1024	0.2588447179
1025	0.2588341309
1026	0.2588269662
1027	0.2588200582
1028	0.2588116211
1029	0.2588063078
1030	0.2588011554
1031	0.2587953496
1032	0.2587873576
1033	0.2587800191
1034	0.2587731726
1035	0.2587729125
1036	0.2587701462
1037	0.2587663319
1038	0.2587597828
1039	0.2587546653
1040	0.2587479344
1041	0.2587462081
1042	0.2587416268
1043	0.258737291
1044	0.2587325699
1045	0.2587293136
1046	0.2587256846
1047	0.2587191042
1048	0.2587129337
1049	0.2587070694
1050	0.2587015484
1051	0.2586996579
1052	0.2586973268
1053	0.2586971181
1054	0.2586931144
1055	0.2586905956
1056	0.258685837
1057	0.2586782874
1058	0.2586717559
1059	0.2586683026
1060	0.2586628121
1061	0.2586580836
1062	0.25864801
1063	0.2586409586
1064	0.2586349051
1065	0.2586279252
1066	0.2586201844
1067	0.2586098354
1068	0.2586003367
1069	0.2585883273
1070	0.2585757539
1071	0.2585642612
1072	0.2585538059
1073	0.2585507006
1074	0.2585446423
1075	0.2585384046
1076	0.2585292688
1077	0.2585225542
1078	0.2585143782
1079	0.2585085723
1080	0.2585023039
1081	0.2584978705
1082	0.2584934392
1083	0.2584874362
1084	0.2584822915
1085	0.258477499
1086	0.2584691913
1087	0.2584616576
1088	0.2584549558
1089	0.2584481383
1090	0.2584459165
1091	0.258444031
1092	0.2584385413
1093	0.2584337024
1094	0.2584302426
1095	0.2584298624
1096	0.2584294725
1097	0.258429506
1098	0.2584284767
1099	0.2584274139
1100	0.2584273072
1101	0.2584266367
1102	0.2584229319
1103	0.2584182467
1104	0.2584115611
1105	0.258407408
1106	0.2584033166
1107	0.2583982138
1108	0.2583940353
1109	0.2583885193
1110	0.2583831625
1111	0.2583788793
1112	0.2583721852
1113	0.2583648833
1114	0.2583591791
1115	0.2583538548
1116	0.2583536534
1117	0.2583520639
1118	0.2583489056
1119	0.2583439209
1120	0.2583386316
1121	0.25833098
1122	0.2583264593
1123	0.2583231554
1124	0.2583188296
1125	0.2583150493
1126	0.2583137226
1127	0.2583103342
1128	0.258306678
1129	0.2583035748
1130	0.2583022552
1131	0.258299157
1132	0.2582924269
1133	0.2582875025
1134	0.2582829795
1135	0.2582767415
1136	0.2582701402
1137	0.258264243
1138	0.2582581902
1139	0.2582548773
1140	0.2582470444
1141	0.2582408932
1142	0.258240211
1143	0.2582377065
1144	0.2582348681
1145	0.2582327591
1146	0.2582326007
1147	0.2582279207
1148	0.2582235244
1149	0.2582221845
1150	0.2582174155
1151	0.2582128636
1152	0.2582116102
1153	0.2582072684
1154	0.2581969258
1155	0.2581876096
1156	0.2581772127
1157	0.2581681488
1158	0.2581598459
1159	0.2581519886
1160	0.2581442625
1161	0.2581369734
1162	0.2581296679
1163	0.2581228042
1164	0.2581214537
1165	0.2581175631
1166	0.2581086202
1167	0.2581022568
1168	0.2580954491
1169	0.2580954491
1170	0.2580954491
1171	0.2580954491
1172	0.2580954491
1173	0.2580954491
1174	0.2580954491
1175	0.2580954491
1176	0.2580954491
1177	0.2580954491
1178	0.2580954491
1179	0.2580954491
1180	0.2580954491
1181	0.2580954491
1182	0.2580954491
1183	0.2580954491
1184	0.2580954491
1185	0.2580954491
1186	0.2580954491
1187	0.2580954491
1188	0.2580954491
1189	0.2580954491
1190	0.2580954491
1191	0.2580954491
1192	0.2580954491
1193	0.2580954491
1194	0.2580954491
1195	0.2580954491
1196	0.2580954491
1197	0.2580954491
1198	0.2580954491
1199	0.2580954491
1200	0.2580954491
1201	0.2580954491
1202	0.2580954491
1203	0.2580954491
1204	0.2580954491
1205	0.2580954491
1206	0.2580954491
1207	0.2580954491
1208	0.2580954491
1209	0.2580954491
1210	0.2580954491
1211	0.2580954491
1212	0.2580954491
1213	0.2580954491
1214	0.2580954491
1215	0.2580954491
1216	0.2580954491
1217	0.2580954491
1218	0.2580954491
1219	0.2580954491
1220	0.2580954491
1221	0.2580954491
1222	0.2580954491
1223	0.2580954491
1224	0.2580954491
1225	0.2580954491
1226	0.2580954491
1227	0.2580954491
1228	0.2580954491
1229	0.2580954491
1230	0.2580954491
1231	0.2580954491
1232	0.2580954491
1233	0.2580954491
1234	0.2580954491
1235	0.2580954491
1236	0.2580954491
1237	0.2580954491
1238	0.2580954491
1239	0.2580954491
1240	0.2580954491
1241	0.2580954491
1242	0.2580954491
1243	0.2580954491
1244	0.2580954491
1245	0.2580954491
1246	0.2580954491
1247	0.2580954491
1248	0.2580954491
1249	0.2580954491
1250	0.2580954491
1251	0.2580954491
1252	0.2580954491
1253	0.2580954491
1254	0.2580954491
1255	0.2580954491
1256	0.2580954491
1257	0.2580954491
1258	0.2580954491
1259	0.2580954491
1260	0.2580954491
1261	0.2580954491
1262	0.2580954491
1263	0.2580954491
1264	0.2580954491
1265	0.2580954491
1266	0.2580954491
1267	0.2580954491
1268	0.2580954491
1269	0.2580954491
1270	0.2580954491
1271	0.2580954491
1272	0.2580954491
1273	0.2580954491
1274	0.2580954491
1275	0.2580954491
1276	0.2580954491
1277	0.2580954491
1278	0.2580954491
1279	0.2580954491
1280	0.2580954491
1281	0.2580954491
1282	0.2580954491
1283	0.2580954491
1284	0.2580954491
1285	0.2580954491
1286	0.2580954491
1287	0.2580954491
1288	0.2580954491
1289	0.2580954491
1290	0.2580954491
1291	0.2580954491
1292	0.2580954491
1293	0.2580954491
1294	0.2580954491
1295	0.2580954491
1296	0.2580954491
1297	0.2580954491
1298	0.2580954491
1299	0.2580954491
1300	0.2580954491
1301	0.2580954491
1302	0.2580954491
1303	0.2580954491
1304	0.2580954491
1305	0.2580954491
1306	0.2580954491
1307	0.2580954491
1308	0.2580954491
1309	0.2580954491
1310	0.2580954491
1311	0.2580954491
1312	0.2580954491
1313	0.2580954491
1314	0.2580954491
1315	0.2580954491
1316	0.2580954491
1317	0.2580954491
1318	0.2580954491
1319	0.2580954491
1320	0.2580954491
1321	0.2580954491
1322	0.2580954491
1323	0.2580954491
1324	0.2580954491
1325	0.2580954491
1326	0.2580954491
1327	0.2580954491
1328	0.2580954491
1329	0.2580954491
1330	0.2580954491
1331	0.2580954491
1332	0.2580954491
1333	0.2580954491
1334	0.2580954491
1335	0.2580954491
1336	0.2580954491
1337	0.2580954491
1338	0.2580954491
1339	0.2580954491
1340	0.2580954491
1341	0.2580954491
1342	0.2580954491
1343	0.2580954491
1344	0.2580954491
1345	0.2580954491
1346	0.2580954491
1347	0.2580954491
1348	0.2580954491
1349	0.2580954491
1350	0.2580954491
1351	0.2580954491
1352	0.2580954491
1353	0.2580954491
1354	0.2580954491
1355	0.2580954491
1356	0.2580954491
1357	0.2580954491
1358	0.2580954491
1359	0.2580954491
1360	0.2580954491
1361	0.2580954491
1362	0.2580954491
1363	0.2580954491
1364	0.2580954491
1365	0.2580954491
1366	0.2580954491
1367	0.2580954491
1368	0.2580954491
1369	0.2580954491
1370	0.2580954491
1371	0.2580954491
1372	0.2580954491
1373	0.2580954491
1374	0.2580954491
1375	0.2580954491
1376	0.2580954491
1377	0.2580954491
1378	0.2580954491
1379	0.2580954491
1380	0.2580954491
1381	0.2580954491
1382	0.2580954491
1383	0.2580954491
1384	0.2580954491
1385	0.2580954491
1386	0.2580954491
1387	0.2580954491
1388	0.2580954491
1389	0.2580954491
1390	0.2580954491
1391	0.2580954491
1392	0.2580954491
1393	0.2580954491
1394	0.2580954491
1395	0.2580954491
1396	0.2580954491
1397	0.2580954491
1398	0.2580954491
1399	0.2580954491
1400	0.2580954491
1401	0.2580954491
1402	0.2580954491
1403	0.2580954491
1404	0.2580954491
1405	0.2580954491
1406	0.2580954491
1407	0.2580954491
1408	0.2580954491
1409	0.2580954491
1410	0.2580954491
1411	0.2580954491
1412	0.2580954491
1413	0.2580954491
1414	0.2580954491
1415	0.2580954491
1416	0.2580954491
1417	0.2580954491
1418	0.2580954491
1419	0.2580954491
1420	0.2580954491
1421	0.2580954491
1422	0.2580954491
1423	0.2580954491
1424	0.2580954491
1425	0.2580954491
1426	0.2580954491
1427	0.2580954491
1428	0.2580954491
1429	0.2580954491
1430	0.2580954491
1431	0.2580954491
1432	0.2580954491
1433	0.2580954491
1434	0.2580954491
1435	0.2580954491
1436	0.2580954491
1437	0.2580954491
1438	0.2580954491
1439	0.2580954491
1440	0.2580954491
1441	0.2580954491
1442	0.2580954491
1443	0.2580954491
1444	0.2580954491
1445	0.2580954491
1446	0.2580954491
1447	0.2580954491
1448	0.2580954491
1449	0.2580954491
1450	0.2580954491
1451	0.2580954491
1452	0.2580954491
1453	0.2580954491
1454	0.2580954491
1455	0.2580954491
1456	0.2580954491
1457	0.2580954491
1458	0.2580954491
1459	0.2580954491
1460	0.2580954491
1461	0.2580954491
1462	0.2580954491
1463	0.2580954491
1464	0.2580954491
1465	0.2580954491
1466	0.2580954491
1467	0.2580954491
1468	0.2580954491
1469	0.2580954491
1470	0.2580954491
1471	0.2580954491
1472	0.2580954491
1473	0.2580954491
1474	0.2580954491
1475	0.2580954491
1476	0.2580954491
1477	0.2580954491
1478	0.2580954491
1479	0.2580954491
1480	0.2580954491
1481	0.2580954491
1482	0.2580954491
1483	0.2580954491
1484	0.2580954491
1485	0.2580954491
1486	0.2580954491
1487	0.2580954491
1488	0.2580954491
1489	0.2580954491
1490	0.2580954491
1491	0.2580954491
1492	0.2580954491
1493	0.2580954491
1494	0.2580954491
1495	0.2580954491
1496	0.2580954491
1497	0.2580954491
1498	0.2580954491
1499	0.2580954491
1500	0.2580954491
1501	0.2580954491
1502	0.2580954491
1503	0.2580954491
1504	0.2580954491
1505	0.2580954491
1506	0.2580954491
1507	0.2580954491
1508	0.2580954491
1509	0.2580954491
1510	0.2580954491
