iter	Passed	Remaining
365	7911	35319
366	7932	35295
367	7975	35367
368	7995	35340
369	8018	35322
370	8039	35299
371	8061	35281
372	8081	35251
373	8106	35242
374	8124	35204
375	8144	35177
376	8164	35149
377	8182	35112
378	8204	35090
379	8223	35057
380	8243	35029
381	8264	35003
382	8286	34986
383	8308	34963
384	8333	34955
385	8356	34942
386	8381	34934
387	8403	34912
388	8423	34886
389	8444	34861
390	8464	34832
391	8488	34818
392	8520	34842
393	8541	34815
394	8558	34777
395	8577	34744
396	8600	34728
397	8621	34702
398	8645	34691
399	8667	34670
400	8689	34651
401	8708	34617
402	8726	34582
403	8747	34557
404	8768	34531
405	8789	34507
406	8811	34487
407	8835	34477
408	8856	34452
409	8876	34424
410	8904	34424
411	8930	34422
412	8955	34413
413	8977	34393
414	9066	34625
415	9086	34599
416	9106	34569
417	9124	34532
418	9142	34496
419	9173	34509
420	9195	34487
421	9214	34457
422	9235	34432
423	9253	34396
424	9275	34372
425	9295	34346
426	9317	34322
427	9336	34291
428	9357	34267
429	9377	34239
430	9396	34206
431	9416	34178
432	9437	34155
433	9463	34146
434	9484	34123
435	9502	34088
436	9523	34062
437	9547	34047
438	9571	34033
439	9589	34000
440	9607	33964
441	9628	33937
442	9663	33965
443	9686	33944
444	9705	33913
445	9724	33881
446	9747	33863
447	9767	33836
448	9788	33813
449	9809	33787
450	9841	33802
451	9863	33780
452	9884	33755
453	9909	33744
454	9928	33711
455	9953	33702
456	9976	33685
457	9996	33655
458	10015	33625
459	10037	33604
460	10058	33579
461	10099	33622
462	10119	33594
463	10141	33572
464	10167	33562
465	10189	33542
466	10212	33524
467	10235	33505
468	10256	33482
469	10279	33461
470	10300	33439
471	10335	33459
472	10356	33435
473	10375	33403
474	10398	33383
475	10417	33352
476	10439	33331
477	10462	33314
478	10483	33290
479	10506	33271
480	10527	33245
481	10551	33229
482	10571	33202
483	10592	33179
484	10610	33144
485	10628	33110
486	10646	33077
487	10665	33046
488	10684	33013
489	10707	32995
490	10725	32961
491	10744	32933
492	10771	32925
493	10793	32904
494	10817	32890
495	10838	32865
496	10855	32828
497	10873	32796
498	10893	32768
499	10914	32742
500	10933	32714
501	10955	32692
502	10978	32672
503	11000	32652
504	11020	32623
505	11036	32584
506	11056	32559
507	11074	32527
508	11095	32502
509	11115	32474
510	11153	32499
511	11172	32469
512	11195	32451
513	11212	32414
514	11231	32386
515	11249	32352
516	11266	32316
517	11283	32282
518	11306	32263
519	11326	32237
520	11343	32200
521	11363	32173
522	11383	32148
523	11402	32118
524	11423	32095
525	11441	32063
526	11461	32035
527	11481	32008
528	11499	31976
529	11516	31942
530	11534	31908
531	11556	31889
532	11574	31857
533	11596	31835
534	11619	31816
535	11649	31819
536	11670	31795
537	11695	31783
538	11714	31752
539	11734	31725
540	11750	31689
541	11768	31657
542	11786	31626
543	11803	31591
544	11820	31556
545	11838	31526
546	11856	31495
547	11874	31462
548	11893	31434
549	11916	31415
550	11932	31380
551	11950	31348
552	11972	31327
553	11991	31298
554	12010	31269
555	12027	31237
556	12046	31207
557	12062	31171
558	12085	31155
559	12102	31121
560	12122	31096
561	12143	31070
562	12190	31115
563	12211	31092
564	12232	31069
565	12255	31049
566	12273	31019
567	12291	30987
568	12307	30952
569	12329	30931
570	12346	30899
571	12362	30862
572	12379	30831
573	12397	30799
574	12415	30768
575	12430	30731
576	12447	30699
577	12470	30679
578	12492	30659
579	12510	30630
580	12534	30612
581	12554	30587
582	12576	30567
583	12597	30544
584	12622	30530
585	12641	30504
586	12663	30482
587	12683	30457
588	12700	30425
589	12724	30410
590	12748	30393
591	12767	30366
592	12786	30338
593	12803	30306
594	12824	30282
595	12842	30253
596	12863	30229
597	12888	30217
598	12918	30216
599	12939	30192
600	12958	30165
601	12975	30132
602	12996	30110
603	13016	30083
604	13033	30053
605	13052	30023
606	13070	29994
607	13088	29966
608	13107	29938
609	13124	29907
610	13142	29876
611	13163	29854
612	13180	29823
613	13204	29805
614	13252	29845
615	13271	29817
616	13292	29795
617	13309	29764
618	13332	29744
619	13350	29716
620	13368	29687
621	13385	29655
622	13406	29632
623	13424	29601
624	13453	29597
625	13474	29574
626	13494	29549
627	13513	29522
628	13533	29498
629	13554	29474
630	13573	29448
631	13595	29428
632	13615	29403
633	13635	29378
634	13654	29352
635	13680	29339
636	13701	29317
637	13724	29299
638	13746	29277
639	13777	29276
640	13794	29246
641	13831	29256
642	13848	29227
643	13871	29208
644	13892	29184
645	13910	29156
646	13933	29136
647	13954	29115
648	13984	29110
649	14008	29094
650	14034	29082
651	14054	29058
652	14077	29039
653	14102	29024
654	14123	29002
655	14147	28985
656	14168	28962
657	14188	28937
658	14207	28911
659	14234	28899
660	14277	28922
661	14296	28895
662	14316	28870
663	14334	28842
664	14357	28822
665	14374	28792
666	14395	28770
667	14418	28750
668	14440	28730
669	14460	28704
670	14484	28689
671	14506	28667
672	14539	28668
673	14562	28649
674	14585	28631
675	14605	28606
676	14623	28576
677	14644	28554
678	14669	28539
679	14690	28516
680	14709	28489
681	14742	28490
682	14762	28466
683	14784	28445
684	14802	28416
685	14822	28391
686	14843	28368
687	14863	28345
688	14885	28323
689	14905	28298
690	14926	28275
691	14945	28250
692	14968	28229
693	14987	28203
694	15004	28174
695	15025	28151
696	15046	28129
697	15067	28105
698	15087	28081
699	15112	28066
700	15130	28037
701	15149	28012
702	15169	27987
703	15191	27966
704	15214	27947
705	15241	27936
706	15265	27917
707	15287	27897
708	15374	27994
709	15396	27973
710	15421	27958
711	15439	27930
712	15463	27912
713	15496	27911
714	15521	27895
715	15544	27876
716	15581	27882
717	15600	27855
718	15620	27830
719	15639	27803
720	15656	27773
721	15679	27753
722	15697	27725
723	15718	27702
724	15740	27681
725	15759	27655
726	15778	27629
727	15804	27614
728	15834	27607
729	15857	27587
730	15890	27585
731	15908	27556
732	15926	27528
733	15949	27509
734	15973	27492
735	15991	27463
736	16010	27437
737	16028	27408
738	16045	27378
739	16067	27357
740	16087	27332
741	16111	27315
742	16145	27315
743	16170	27299
744	16191	27275
745	16210	27249
746	16231	27225
747	16251	27201
748	16270	27175
749	16289	27149
750	16309	27124
751	16329	27099
752	16348	27073
753	16365	27043
754	16387	27023
755	16429	27034
756	16451	27013
757	16470	26987
758	16487	26958
759	16507	26934
760	16528	26910
761	16548	26886
762	16573	26869
763	16596	26849
764	16618	26828
765	16639	26806
766	16657	26777
767	16677	26753
768	16698	26731
769	16720	26709
770	16746	26693
771	16766	26670
772	16787	26647
773	16810	26628
774	16829	26600
775	16846	26572
776	16866	26547
777	16889	26528
778	16908	26502
779	16942	26499
780	16959	26470
781	16977	26442
782	16995	26415
783	17015	26391
784	17034	26364
785	17055	26342
786	17074	26317
787	17095	26294
788	17118	26275
789	17139	26251
790	17159	26227
791	17178	26201
792	17196	26174
793	17214	26147
794	17232	26120
795	17252	26096
796	17273	26072
797	17290	26044
798	17308	26016
799	17329	25994
800	17351	25973
801	17370	25947
802	17393	25927
803	17415	25907
804	17437	25885
805	17477	25890
806	17494	25862
807	17514	25837
808	17538	25820
809	17558	25795
810	17578	25771
811	17596	25745
812	17617	25722
813	17638	25698
814	17657	25673
815	17678	25651
816	17697	25626
817	17719	25603
818	17738	25578
819	17759	25555
820	17776	25528
821	17794	25501
822	17814	25476
823	17832	25449
824	17852	25425
825	17871	25401
826	17890	25375
827	17909	25350
828	17926	25321
829	17944	25294
830	17963	25269
831	17981	25243
832	18004	25223
833	18021	25195
834	18042	25173
835	18061	25147
836	18080	25122
837	18100	25099
838	18119	25072
839	18137	25046
840	18158	25024
841	18178	25000
842	18197	24975
843	18221	24957
844	18239	24930
845	18256	24903
846	18281	24885
847	18299	24860
848	18319	24836
849	18372	24857
850	18401	24845
851	18421	24821
852	18443	24800
853	18463	24776
854	18482	24751
855	18528	24762
856	18551	24742
857	18574	24723
858	18593	24696
859	18611	24670
860	18629	24645
861	18647	24618
862	18666	24593
863	18686	24568
864	18704	24543
865	18724	24519
866	18741	24491
867	18760	24466
868	18779	24441
869	18800	24418
870	18820	24395
871	18836	24366
872	18853	24338
873	18871	24312
874	18892	24290
875	18908	24261
876	18931	24242
877	18949	24215
878	18966	24188
879	18987	24165
880	19010	24146
881	19033	24125
882	19050	24099
883	19067	24071
884	19085	24046
885	19102	24018
886	19121	23993
887	19139	23967
888	19162	23947
889	19185	23927
890	19206	23905
891	19223	23878
892	19244	23855
893	19264	23833
894	19285	23810
895	19304	23785
896	19322	23759
897	19340	23734
898	19359	23709
899	19382	23690
900	19401	23665
901	19419	23638
902	19438	23614
903	19458	23591
904	19480	23570
905	19501	23548
906	19520	23523
907	19566	23531
908	19583	23504
909	19600	23477
910	19621	23454
911	19636	23426
912	19655	23401
913	19674	23376
914	19691	23350
915	19708	23323
916	19724	23295
917	19741	23268
918	19760	23243
919	19777	23216
920	19797	23193
921	19816	23169
922	19834	23143
923	19851	23116
924	19870	23092
925	19890	23069
926	19912	23048
927	19932	23025
928	19953	23003
929	19976	22983
930	19997	22961
931	20017	22938
932	20037	22915
933	20058	22893
934	20074	22865
935	20097	22845
936	20114	22818
937	20133	22794
938	20153	22772
939	20176	22751
940	20196	22729
941	20215	22705
942	20238	22685
943	20255	22658
944	20273	22633
945	20295	22612
946	20319	22593
947	20340	22572
948	20359	22547
949	20377	22522
950	20399	22501
951	20417	22475
952	20437	22453
953	20454	22426
954	20473	22402
955	20488	22374
956	20508	22351
957	20527	22327
958	20546	22303
959	20569	22283
960	20626	22300
961	20654	22286
962	20672	22260
963	20695	22241
964	20718	22220
965	20738	22198
966	20757	22174
967	20775	22149
968	20800	22131
969	20818	22105
970	20839	22083
971	20859	22060
972	20880	22039
973	20910	22027
974	20927	22001
975	20946	21976
976	20964	21951
977	20981	21925
978	21001	21902
979	21019	21877
980	21038	21853
981	21057	21829
982	21074	21803
983	21092	21778
984	21113	21756
985	21129	21729
986	21145	21702
987	21163	21677
988	21180	21651
989	21198	21626
990	21217	21603
991	21251	21594
992	21280	21580
993	21299	21557
994	21319	21534
995	21336	21508
996	21365	21493
997	21384	21470
998	21402	21445
999	21421	21421
1000	21442	21399
1001	21462	21377
1002	21480	21352
1003	21504	21332
1004	21523	21309
1005	21544	21287
1006	21564	21264
1007	21585	21243
1008	21604	21219
1009	21628	21199
1010	21724	21251
1011	21740	21224
1012	21759	21201
1013	21777	21176
1014	21796	21152
1015	21822	21134
1016	21850	21119
1017	21870	21097
1018	21888	21072
1019	21905	21046
1020	21923	21021
1021	21942	20997
1022	21963	20976
1023	21981	20951
1024	22004	20931
1025	22021	20905
1026	22037	20878
1027	22055	20853
1028	22075	20830
1029	22099	20812
1030	22121	20790
1031	22142	20769
1032	22162	20746
1033	22188	20729
1034	22211	20709
1035	22231	20686
1036	22249	20662
1037	22267	20636
1038	22288	20615
1039	22308	20592
1040	22330	20571
1041	22355	20553
1042	22374	20529
1043	22393	20506
1044	22412	20482
1045	22433	20460
1046	22458	20441
1047	22478	20419
1048	22499	20397
1049	22536	20390
1050	22555	20366
1051	22577	20345
1052	22597	20323
1053	22617	20299
1054	22634	20274
1055	22656	20253
1056	22679	20233
1057	22697	20209
1058	22718	20187
1059	22762	20185
1060	22784	20164
1061	22805	20143
1062	22824	20118
1063	22840	20092
1064	22862	20071
1065	22884	20050
1066	22916	20038
1067	22934	20013
1068	22952	19989
1069	22970	19965
1070	22988	19940
1071	23007	19916
1072	23029	19895
1073	23046	19871
1074	23066	19847
1075	23086	19825
1076	23104	19801
1077	23124	19777
1078	23142	19753
1079	23162	19730
1080	23186	19711
1081	23206	19689
1082	23229	19668
1083	23249	19646
1084	23268	19622
1085	23287	19599
1086	23308	19577
1087	23327	19554
1088	23352	19535
1089	23370	19510
1090	23389	19487
1091	23416	19470
1092	23439	19450
1093	23461	19429
1094	23480	19406
1095	23505	19387
1096	23524	19364
1097	23544	19341
1098	23562	19317
1099	23582	19294
1100	23601	19271
1101	23623	19250
1102	23642	19227
1103	23666	19207
1104	23686	19184
1105	23705	19161
1106	23725	19139
1107	23748	19118
1108	23771	19098
1109	23815	19095
1110	23834	19071
1111	23852	19047
1112	23870	19023
1113	23889	19000
1114	23909	18977
1115	23928	18954
1116	23945	18929
1117	23963	18905
1118	23982	18881
1119	24002	18859
1120	24023	18837
1121	24041	18813
1122	24063	18791
1123	24084	18770
1124	24109	18752
1125	24130	18730
1126	24149	18706
1127	24172	18686
1128	24195	18666
1129	24216	18644
1130	24238	18623
1131	24258	18601
1132	24276	18577
1133	24296	18554
1134	24327	18540
1135	24345	18516
1136	24362	18491
1137	24377	18464
1138	24396	18442
1139	24411	18415
1140	24429	18391
1141	24448	18368
1142	24466	18344
1143	24482	18319
1144	24501	18295
1145	24523	18274
1146	24541	18251
1147	24563	18230
1148	24582	18207
1149	24603	18185
1150	24620	18160
1151	24646	18142
1152	24664	18118
1153	24682	18095
1154	24698	18069
1155	24721	18049
1156	24738	18024
1157	24759	18003
1158	24782	17982
1159	24802	17960
1160	24820	17936
1161	24841	17914
1162	24886	17910
1163	24906	17887
1164	24923	17863
1165	24944	17841
1166	24961	17817
1167	24985	17798
1168	25005	17775
1169	25022	17750
1170	25038	17726
1171	25055	17701
1172	25076	17679
1173	25092	17654
1174	25107	17628
1175	25127	17606
1176	25142	17580
1177	25160	17556
1178	25178	17533
1179	25195	17508
1180	25214	17485
1181	25233	17463
1182	25254	17441
1183	25271	17417
1184	25288	17392
1185	25306	17369
1186	25328	17348
1187	25348	17325
1188	25369	17304
1189	25388	17281
1190	25408	17259
1191	25426	17235
1192	25446	17212
1193	25464	17189
1194	25485	17167
1195	25505	17145
1196	25520	17120
1197	25544	17100
1198	25565	17079
1199	25585	17057
1200	25603	17033
1201	25622	17010
1202	25642	16988
1203	25661	16965
1204	25681	16943
1205	25699	16920
1206	25719	16897
1207	25739	16875
1208	25760	16854
1209	25779	16830
1210	25797	16807
1211	25814	16783
1212	25835	16761
1213	25853	16738
1214	25875	16718
1215	25925	16715
1216	25944	16692
1217	25966	16671
1218	25984	16648
1219	26005	16626
1220	26023	16603
1221	26040	16579
1222	26061	16557
1223	26079	16533
1224	26098	16511
1225	26124	16493
1226	26142	16469
1227	26160	16446
1228	26177	16422
1229	26194	16397
1230	26211	16374
1231	26227	16349
1232	26246	16327
1233	26270	16307
1234	26287	16283
1235	26306	16260
1236	26324	16237
1237	26343	16214
1238	26366	16194
1239	26383	16170
1240	26405	16149
1241	26425	16127
1242	26447	16106
1243	26471	16087
1244	26488	16063
1245	26508	16041
1246	26525	16017
1247	26544	15994
1248	26560	15970
1249	26576	15945
1250	26595	15923
1251	26618	15903
1252	26639	15881
1253	26661	15860
1254	26680	15837
1255	26700	15816
1256	26718	15793
1257	26738	15770
1258	26758	15748
1259	26778	15727
1260	26798	15704
1261	26819	15683
1262	26837	15660
1263	26855	15637
1264	26873	15614
1265	26894	15592
1266	26909	15568
1267	26931	15547
1268	27019	15564
1269	27034	15539
1270	27055	15518
1271	27073	15495
1272	27091	15471
1273	27110	15448
1274	27127	15425
1275	27145	15402
1276	27163	15379
1277	27184	15357
1278	27201	15334
1279	27216	15309
1280	27233	15285
1281	27255	15264
1282	27271	15240
1283	27288	15217
1284	27306	15193
1285	27322	15169
1286	27341	15147
1287	27362	15125
1288	27380	15103
1289	27399	15080
1290	27445	15072
1291	27464	15049
1292	27485	15028
1293	27505	15006
1294	27523	14983
1295	27541	14960
1296	27561	14938
1297	27579	14915
1298	27596	14892
1299	27615	14869
1300	27632	14846
1301	27648	14822
1302	27665	14798
1303	27684	14776
1304	27702	14753
1305	27719	14729
1306	27736	14706
1307	27756	14684
1308	27775	14662
1309	27791	14638
1310	27810	14615
1311	27830	14594
1312	27846	14569
1313	27865	14547
1314	27883	14524
1315	27900	14501
1316	27917	14478
1317	27937	14456
1318	27954	14432
1319	27971	14409
1320	27990	14387
1321	28009	14364
1322	28026	14341
1323	28071	14332
1324	28090	14310
1325	28109	14287
1326	28126	14264
1327	28142	14240
1328	28161	14218
1329	28177	14194
1330	28196	14172
1331	28216	14150
1332	28235	14128
1333	28252	14105
1334	28276	14085
1335	28298	14064
1336	28316	14041
1337	28332	14018
1338	28349	13994
1339	28366	13971
1340	28382	13947
1341	28399	13924
1342	28419	13902
1343	28435	13879
1344	28452	13856
1345	28468	13832
1346	28489	13811
1347	28507	13788
1348	28529	13767
1349	28553	13748
1350	28572	13725
1351	28592	13704
1352	28610	13681
1353	28630	13659
1354	28647	13636
1355	28666	13614
1356	28687	13593
1357	28704	13570
1358	28723	13548
1359	28742	13525
1360	28763	13504
1361	28780	13481
1362	28799	13459
1363	28816	13436
1364	28834	13413
1365	28852	13391
1366	28873	13370
1367	28890	13347
1368	28909	13325
1369	28929	13303
1370	28945	13279
1371	28965	13258
1372	28983	13235
1373	28999	13212
1374	29017	13189
1375	29032	13165
1376	29050	13143
1377	29071	13122
1378	29124	13115
1379	29139	13091
1380	29160	13070
1381	29180	13048
1382	29196	13025
1383	29216	13003
1384	29236	12982
1385	29256	12960
1386	29271	12936
1387	29291	12915
1388	29310	12893
1389	29330	12871
1390	29348	12849
1391	29368	12827
1392	29386	12805
1393	29403	12782
1394	29428	12762
1395	29445	12740
1396	29464	12717
1397	29484	12696
1398	29503	12674
1399	29521	12651
1400	29540	12630
1401	29563	12609
1402	29581	12587
1403	29601	12565
1404	29627	12546
1405	29647	12525
1406	29667	12503
1407	29684	12480
1408	29702	12458
1409	29720	12436
1410	29739	12414
1411	29756	12391
1412	29773	12368
1413	29791	12346
1414	29809	12323
1415	29825	12300
1416	29843	12278
1417	29860	12255
1418	29878	12233
1419	29896	12211
1420	29913	12188
1421	29929	12165
1422	29947	12143
1423	29965	12120
1424	29984	12098
1425	30001	12076
1426	30018	12053
1427	30034	12030
1428	30052	12008
1429	30075	11988
1430	30093	11966
1431	30112	11944
1432	30130	11921
1433	30173	11909
1434	30192	11887
1435	30210	11865
1436	30231	11844
1437	30250	11822
1438	30269	11800
1439	30287	11778
1440	30304	11755
1441	30322	11733
1442	30341	11712
1443	30358	11689
1444	30377	11667
1445	30396	11645
1446	30423	11627
1447	30444	11605
1448	30464	11584
1449	30483	11562
1450	30504	11541
1451	30522	11519
1452	30538	11496
1453	30554	11473
1454	30574	11452
1455	30590	11429
1456	30608	11407
1457	30623	11384
1458	30642	11362
1459	30660	11340
1460	30682	11319
1461	30699	11297
1462	30715	11274
1463	30738	11253
1464	30754	11231
1465	30775	11210
1466	30798	11189
1467	30817	11168
1468	30832	11145
1469	30849	11122
1470	30865	11099
1471	30884	11077
1472	30900	11055
1473	30914	11031
1474	30931	11009
1475	30950	10987
1476	30972	10967
1477	30991	10945
1478	31010	10924
1479	31030	10902
1480	31049	10880
1481	31066	10858
1482	31084	10836
1483	31101	10814
1484	31120	10792
1485	31141	10771
1486	31170	10753
1487	31217	10741
1488	31234	10719
1489	31252	10697
1490	31270	10675
1491	31291	10654
1492	31311	10632
1493	31330	10611
1494	31352	10590
1495	31370	10568
1496	31387	10546
1497	31404	10523
1498	31425	10503
1499	31443	10481
1500	31462	10459
1501	31481	10438
1502	31498	10415
1503	31514	10393
1504	31533	10371
1505	31554	10350
1506	31573	10329
1507	31593	10307
1508	31612	10286
1509	31630	10264
1510	31647	10241
1511	31665	10220
1512	31687	10199
1513	31706	10177
1514	31731	10158
1515	31755	10138
1516	31773	10116
1517	31794	10095
1518	31812	10073
1519	31829	10051
1520	31846	10029
1521	31866	10008
1522	31883	9985
1523	31904	9964
1524	31922	9942
1525	31937	9920
1526	31955	9898
1527	31974	9877
1528	31993	9855
1529	32010	9833
1530	32031	9812
1531	32050	9790
1532	32068	9769
1533	32085	9746
1534	32103	9725
1535	32123	9703
1536	32142	9682
1537	32161	9661
1538	32178	9638
1539	32196	9617
1540	32261	9609
1541	32309	9596
1542	32329	9575
1543	32348	9553
1544	32371	9533
1545	32390	9511
1546	32413	9491
1547	32431	9469
1548	32460	9450
1549	32477	9428
1550	32494	9406
1551	32510	9384
1552	32527	9362
1553	32544	9340
1554	32562	9318
1555	32580	9296
1556	32595	9274
1557	32617	9253
1558	32637	9232
1559	32657	9211
1560	32677	9189
1561	32697	9168
1562	32715	9146
1563	32734	9125
1564	32755	9104
1565	32774	9083
1566	32793	9061
1567	32814	9040
1568	32834	9019
1569	32853	8998
1570	32875	8977
1571	32895	8956
1572	32912	8934
1573	32932	8913
1574	32949	8891
1575	32964	8868
1576	32983	8847
1577	33004	8826
1578	33027	8805
1579	33045	8784
1580	33063	8762
1581	33086	8742
1582	33102	8720
1583	33119	8698
1584	33136	8676
1585	33152	8654
1586	33173	8633
1587	33192	8611
1588	33211	8590
1589	33227	8568
1590	33244	8546
1591	33262	8524
1592	33280	8502
1593	33301	8481
1594	33322	8461
1595	33377	8448
1596	33394	8426
1597	33412	8405
1598	33430	8383
1599	33447	8361
1600	33465	8340
1601	33482	8318
1602	33500	8296
1603	33519	8275
1604	33534	8253
1605	33550	8230
1606	33567	8209
1607	33588	8188
1608	33608	8167
1609	33623	8144
1610	33641	8123
1611	33663	8102
1612	33684	8081
1613	33704	8060
1614	33722	8039
1615	33739	8017
1616	33759	7996
1617	33781	7975
1618	33802	7954
1619	33822	7933
1620	33844	7913
1621	33861	7891
1622	33879	7869
1623	33896	7847
1624	33914	7826
1625	33931	7804
1626	33947	7782
1627	33969	7762
1628	33985	7740
1629	34003	7718
1630	34027	7698
1631	34048	7677
1632	34067	7656
1633	34089	7635
1634	34110	7614
1635	34132	7594
1636	34152	7573
1637	34172	7552
1638	34190	7530
1639	34226	7513
1640	34248	7492
1641	34267	7471
1642	34290	7450
1643	34318	7431
1644	34336	7409
1645	34356	7389
1646	34385	7369
1647	34435	7355
1648	34453	7333
1649	34470	7312
1650	34492	7291
1651	34512	7270
1652	34530	7248
1653	34552	7228
1654	34573	7207
1655	34591	7185
1656	34613	7165
1657	34631	7143
1658	34651	7122
1659	34669	7100
1660	34684	7078
1661	34704	7057
1662	34723	7036
1663	34739	7014
1664	34756	6993
1665	34776	6972
1666	34797	6951
1667	34816	6929
1668	34834	6908
