iter	Logloss
1514	0.3011032896
1515	0.3010891304
1516	0.3010202392
1517	0.3008934783
1518	0.300761085
1519	0.300752557
1520	0.300679074
1521	0.3006656421
1522	0.3006628271
1523	0.3006365211
1524	0.300590644
1525	0.3005280574
1526	0.3003689621
1527	0.3003008884
1528	0.30020931
1529	0.3001499609
1530	0.3000531837
1531	0.2999821641
1532	0.2999302196
1533	0.2998827196
1534	0.299869251
1535	0.2998683916
1536	0.2997409984
1537	0.2996876437
1538	0.2996622818
1539	0.299645034
1540	0.2995242572
1541	0.299484664
1542	0.2994405287
1543	0.2993252223
1544	0.299208995
1545	0.299183912
1546	0.2991833671
1547	0.2991114961
1548	0.2991027479
1549	0.2990511251
1550	0.2990469092
1551	0.298995055
1552	0.298977747
1553	0.2989229161
1554	0.2988943469
1555	0.2987552707
1556	0.2987272327
1557	0.2987203656
1558	0.2986725791
1559	0.2986720377
1560	0.2986588279
1561	0.2986214162
1562	0.2985218767
1563	0.2983725928
1564	0.298317567
1565	0.2982228391
1566	0.298178889
1567	0.2981134041
1568	0.2980869494
1569	0.2979456166
1570	0.2978052797
1571	0.2977388292
1572	0.2977007684
1573	0.2976687222
1574	0.2976179618
1575	0.2975515087
1576	0.2975047829
1577	0.2974269721
1578	0.2973997365
1579	0.2972970947
1580	0.2972467369
1581	0.2972445862
1582	0.2972121304
1583	0.2971139426
1584	0.2971059795
1585	0.2970010142
1586	0.2969469897
1587	0.2969434053
1588	0.2968952465
1589	0.2968896398
1590	0.296836909
1591	0.2967975334
1592	0.2967571363
1593	0.2967085159
1594	0.2966859214
1595	0.2966073521
1596	0.2965512745
1597	0.2965147442
1598	0.296476944
1599	0.296448806
1600	0.2964394421
1601	0.2963855712
1602	0.2963200403
1603	0.296305899
1604	0.2962705916
1605	0.2962089342
1606	0.2961395956
1607	0.2960859274
1608	0.2960489224
1609	0.2960122738
1610	0.2960071122
1611	0.2959836626
1612	0.2959771838
1613	0.2958685561
1614	0.2958224129
1615	0.2957872142
1616	0.2957393899
1617	0.2956625659
1618	0.2956476914
1619	0.2955644182
1620	0.2955554625
1621	0.295504188
1622	0.2954646715
1623	0.2954528351
1624	0.2953665989
1625	0.295292131
1626	0.2952436422
1627	0.2952276632
1628	0.2951488962
1629	0.295069068
1630	0.2950089963
1631	0.2949982426
1632	0.2949145379
1633	0.2948951159
1634	0.2947588903
1635	0.2947166581
1636	0.2946309597
1637	0.2946034657
1638	0.2945314324
1639	0.2945108179
1640	0.2944625336
1641	0.2944613453
1642	0.2944517586
1643	0.2944411977
1644	0.2943439196
1645	0.2943416881
1646	0.2943235052
1647	0.2942980447
1648	0.2942970563
1649	0.294258577
1650	0.294202573
1651	0.2941699088
1652	0.2941561918
1653	0.294134806
1654	0.2941099387
1655	0.2940735185
1656	0.294005533
1657	0.2939518274
1658	0.293927327
1659	0.2939167505
1660	0.2938832043
1661	0.2938290316
1662	0.293747504
1663	0.293644745
1664	0.2935353977
1665	0.2935284512
1666	0.2934799219
1667	0.2934612116
1668	0.2934481893
1669	0.2934114754
1670	0.293347142
1671	0.2933311258
1672	0.2932442465
1673	0.2932322452
1674	0.2931895032
1675	0.2931561161
1676	0.293081559
1677	0.2929925044
1678	0.2929854825
1679	0.292961391
1680	0.2929503473
1681	0.2928294177
1682	0.2927809499
1683	0.2927610791
1684	0.2926667542
1685	0.292645572
1686	0.2925652216
1687	0.2925585156
1688	0.2925147257
1689	0.2924501457
1690	0.2923731775
1691	0.2923496142
1692	0.2922554978
1693	0.292248425
1694	0.292167752
1695	0.2920740509
1696	0.2920475499
1697	0.2920141883
1698	0.2919956426
1699	0.2919433633
1700	0.2918719915
1701	0.2918070055
1702	0.2917319384
1703	0.2916785536
1704	0.2916171763
1705	0.2915502596
1706	0.2914958932
1707	0.2913990942
1708	0.2913120431
1709	0.2912925145
1710	0.2912615725
1711	0.2911968477
1712	0.2911680973
1713	0.2910690363
1714	0.2909118035
1715	0.2908122215
1716	0.2907428279
1717	0.2906935937
1718	0.2906294275
1719	0.2905935553
1720	0.2904922237
1721	0.2904922035
1722	0.2904449337
1723	0.2904229275
1724	0.2903742623
1725	0.2903667655
1726	0.2902981852
1727	0.2902334095
1728	0.2901980354
1729	0.2901688051
1730	0.2901677795
1731	0.2901264131
1732	0.2900232198
1733	0.2900152862
1734	0.2900112882
1735	0.2899960757
1736	0.289867472
1737	0.2898582252
1738	0.2898065826
1739	0.2897468727
1740	0.289745005
1741	0.2896375309
1742	0.2895536825
1743	0.2894691853
1744	0.2894213438
1745	0.2893954161
1746	0.2893475376
1747	0.2892893817
1748	0.289211485
1749	0.2891804619
1750	0.2891275556
1751	0.2890630055
1752	0.288970867
1753	0.2888940239
1754	0.2888837498
1755	0.28885404
1756	0.2888196855
1757	0.2887924892
1758	0.2886939628
1759	0.2886565151
1760	0.2886041985
1761	0.2885299723
1762	0.2885299023
1763	0.2885088382
1764	0.2884815438
1765	0.2884193703
1766	0.2883785029
1767	0.2882898166
1768	0.288231101
1769	0.2881622234
1770	0.2881566908
1771	0.2881325345
1772	0.2880652419
1773	0.2880120667
1774	0.2879239596
1775	0.2878534131
1776	0.287852932
1777	0.2878474063
1778	0.2877695173
1779	0.2877253594
1780	0.2876522243
1781	0.2876076931
1782	0.2876042417
1783	0.2875680627
1784	0.287530883
1785	0.2874511042
1786	0.2874232293
1787	0.2874148518
1788	0.2873473721
1789	0.2873423683
1790	0.2872856835
1791	0.2871978177
1792	0.2871016063
1793	0.2870682397
1794	0.2870566858
1795	0.2870385466
1796	0.2869708655
1797	0.2869615798
1798	0.2868973261
1799	0.2868596295
1800	0.2868176353
1801	0.2867174144
1802	0.2866345792
1803	0.2866068911
1804	0.2865794218
1805	0.2865079087
1806	0.2864665662
1807	0.2863970229
1808	0.2863855861
1809	0.2862868886
1810	0.2862788715
1811	0.2861809528
1812	0.2861245981
1813	0.2860958537
1814	0.286075286
1815	0.2859905567
1816	0.2859446076
1817	0.2859117384
1818	0.2858409483
1819	0.2857772323
1820	0.2857687991
1821	0.2857656289
1822	0.2856958333
1823	0.2856551081
1824	0.2856075557
1825	0.2855922916
1826	0.2855908926
1827	0.2855825424
1828	0.285524508
1829	0.2854423531
1830	0.2854029824
1831	0.2853767888
1832	0.2852810004
1833	0.2852754554
1834	0.2852356646
1835	0.2851671507
1836	0.2850986584
1837	0.2850207227
1838	0.2849605982
1839	0.2849275
1840	0.2848281847
1841	0.2847699123
1842	0.284726039
1843	0.284661484
1844	0.2845982281
1845	0.2845715186
1846	0.2844987003
1847	0.2844883407
1848	0.2844352396
1849	0.2844249888
1850	0.2843817978
1851	0.2843118481
1852	0.2843093982
1853	0.2842649757
1854	0.2842570713
1855	0.2842187113
1856	0.2841828689
1857	0.284126735
1858	0.2840812778
1859	0.2840412301
1860	0.2839312353
1861	0.2838557482
1862	0.2838014254
1863	0.2837540806
1864	0.2837377742
1865	0.2836934531
1866	0.2836404872
1867	0.2835646064
1868	0.2835384794
1869	0.2834263427
1870	0.2833555601
1871	0.283287148
1872	0.2832176633
1873	0.2832055315
1874	0.283201233
1875	0.2831733084
1876	0.2830902141
1877	0.2830383809
1878	0.2830383737
1879	0.2829948915
1880	0.2829807177
1881	0.2829428162
1882	0.2828855337
1883	0.2828404518
1884	0.2828354459
1885	0.2827864438
1886	0.2827085369
1887	0.2827063153
1888	0.2826090133
1889	0.2825620058
1890	0.2825163465
1891	0.2825062108
1892	0.2823920758
1893	0.2823558928
1894	0.2823040996
1895	0.2822358922
1896	0.282189862
1897	0.2821847753
1898	0.2821072038
1899	0.282072792
1900	0.2820716615
1901	0.2819578833
1902	0.2819145414
1903	0.2818821864
1904	0.2818632657
1905	0.2818603479
1906	0.2818504038
1907	0.2818021644
1908	0.2817889072
1909	0.2817368559
1910	0.2816780818
1911	0.2816713007
1912	0.2816106186
1913	0.2816077145
1914	0.2815746747
1915	0.2814634522
1916	0.2814178432
1917	0.281415109
1918	0.281413334
1919	0.2813456096
1920	0.2813127244
1921	0.2812438309
1922	0.2811526891
1923	0.2811339717
1924	0.2811064089
1925	0.2811006976
1926	0.2810479188
1927	0.2809994122
1928	0.2809585418
1929	0.2808880162
1930	0.2808431518
1931	0.2808028837
1932	0.2807171107
1933	0.2806631158
1934	0.2806510528
1935	0.2806466207
1936	0.2805597838
1937	0.280548515
1938	0.2805353169
1939	0.2804904287
1940	0.2804862282
1941	0.2804225321
1942	0.2804012643
1943	0.2803499373
1944	0.2803475032
1945	0.2802753345
1946	0.280227281
1947	0.2801674195
1948	0.2801339842
1949	0.2801132829
1950	0.2801001597
1951	0.2800992478
1952	0.2800763992
1953	0.2800671211
1954	0.2800126976
1955	0.2799956834
1956	0.2799467136
1957	0.2799191457
1958	0.2798788049
1959	0.2798605047
1960	0.2798591639
1961	0.2798471258
1962	0.2798205348
1963	0.2798090638
1964	0.279738952
1965	0.2796745019
1966	0.2796622793
1967	0.2796146156
1968	0.2795988774
1969	0.2795586287
1970	0.2795499889
1971	0.2795212569
1972	0.2795185387
1973	0.2794612462
1974	0.2793708936
1975	0.2793229482
1976	0.2792999891
1977	0.2792818286
1978	0.2792162072
1979	0.2792019004
1980	0.2791889421
1981	0.2791778603
1982	0.2791290002
1983	0.2791238578
1984	0.2790886237
1985	0.2790742225
1986	0.2790158642
1987	0.2789831448
1988	0.278971294
1989	0.2789507755
1990	0.2789338797
1991	0.2789175744
1992	0.2788525641
1993	0.2788045822
1994	0.2787131019
1995	0.2787129178
1996	0.2787089632
1997	0.2786363964
1998	0.2785642661
1999	0.2784491004
